DATE;HOUR;FACT
28.05.2016;4;1196,28
28.05.2016;5;1385,04
28.05.2016;6;720,42
28.05.2016;7;798,78
28.05.2016;8;1271,34
28.05.2016;9;1656,18
28.05.2016;10;2011,62
28.05.2016;11;1840,92
28.05.2016;12;1509,12
28.05.2016;13;1928,82
28.05.2016;14;2074,44
28.05.2016;15;1905,78
28.05.2016;16;1702,86
28.05.2016;17;1801,74
28.05.2016;18;1545,96
28.05.2016;19;1619,22
28.05.2016;20;1198,86
28.05.2016;21;1531,92
28.05.2016;22;1695
28.05.2016;23;1383,54
29.05.2016;0;1441,8
29.05.2016;1;1552,68
29.05.2016;2;1216,68
29.05.2016;3;1212
29.05.2016;4;1482,96
29.05.2016;5;1625,34
29.05.2016;6;1459,68
29.05.2016;7;1022,46
29.05.2016;8;1554,48
29.05.2016;9;1797,42
29.05.2016;10;1642,08
29.05.2016;11;1972,44
29.05.2016;12;1832,34
29.05.2016;13;1999,5
29.05.2016;14;1860,54
29.05.2016;15;2061,06
29.05.2016;16;1408,02
29.05.2016;17;1899,3
29.05.2016;18;1686,84
29.05.2016;19;1840,74
29.05.2016;20;1847,52
29.05.2016;21;2221,38
29.05.2016;22;1901,58
29.05.2016;23;1708,08
30.05.2016;0;1502,22
30.05.2016;1;1606,8
30.05.2016;2;1429,08
30.05.2016;3;1576,8
30.05.2016;4;1177,08
30.05.2016;5;378,42
30.05.2016;6;1073,1
30.05.2016;7;1418,16
30.05.2016;8;981,48
30.05.2016;9;401,88
30.05.2016;10;577,2
30.05.2016;11;1680,72
30.05.2016;12;1761,54
30.05.2016;13;914,46
30.05.2016;14;1020,12
30.05.2016;15;1492,2
30.05.2016;16;1449,42
30.05.2016;17;1464,9
30.05.2016;18;1633,38
30.05.2016;19;1670,28
30.05.2016;20;1689,96
30.05.2016;21;1697,04
30.05.2016;22;1759,98
30.05.2016;23;1894,2
31.05.2016;0;1967,52
31.05.2016;1;1510,92
31.05.2016;2;1473,84
31.05.2016;3;488,04
31.05.2016;4;239,76
31.05.2016;5;285,66
31.05.2016;6;-19,74
31.05.2016;7;292,02
31.05.2016;8;628,32
31.05.2016;9;800,34
31.05.2016;10;1056,36
31.05.2016;11;411
31.05.2016;12;667,02
31.05.2016;13;941,7
31.05.2016;14;604,44
31.05.2016;15;414,12
31.05.2016;16;1262,7
31.05.2016;17;1696,5
31.05.2016;18;1874,76
31.05.2016;19;1666,56
31.05.2016;20;1550,34
31.05.2016;21;1680,72
31.05.2016;22;1773,12
31.05.2016;23;1696,98
01.07.2016;0;2786,88
01.07.2016;1;2633,7
01.07.2016;2;2875,8
01.07.2016;3;2125,38
01.07.2016;4;1725,9
01.07.2016;5;1152,6
01.07.2016;6;389,22
01.07.2016;7;355,32
01.07.2016;8;333,18
01.07.2016;9;165,3
01.07.2016;10;380,82
01.07.2016;11;896,82
01.07.2016;12;220,14
01.07.2016;13;528,36
01.07.2016;14;1378,32
01.07.2016;15;1095,18
01.07.2016;16;854,16
01.07.2016;17;1674,66
01.07.2016;18;1277,1
01.07.2016;19;1842
01.07.2016;20;2572,92
01.07.2016;21;2849,34
01.07.2016;22;3112,68
01.07.2016;23;2978,1
02.07.2016;0;2777,34
02.07.2016;1;2668,8
02.07.2016;2;2483,28
02.07.2016;3;3082,02
02.07.2016;4;3269,88
02.07.2016;5;3344,58
02.07.2016;6;2970,54
02.07.2016;7;2699,34
02.07.2016;8;2683,56
02.07.2016;9;3452,04
02.07.2016;10;3814,86
02.07.2016;11;3754,5
02.07.2016;12;3169,86
02.07.2016;13;3402,78
02.07.2016;14;3430,56
02.07.2016;15;2732,4
02.07.2016;16;514,98
02.07.2016;17;1914,06
02.07.2016;18;3239,88
02.07.2016;19;3108,42
02.07.2016;20;3015,54
02.07.2016;21;3209,46
02.07.2016;22;3069
02.07.2016;23;3336,9
03.07.2016;0;3254,76
03.07.2016;1;3193,98
03.07.2016;2;3235,86
03.07.2016;3;3208,2
03.07.2016;4;2841,12
03.07.2016;5;3107,7
03.07.2016;6;3010,38
03.07.2016;7;3009,9
03.07.2016;8;3269,28
03.07.2016;9;3750,66
03.07.2016;10;3650,7
03.07.2016;11;3719,76
03.07.2016;12;3274,14
03.07.2016;13;3683,7
03.07.2016;14;3897,12
03.07.2016;15;4087,26
03.07.2016;16;3853,32
03.07.2016;17;4168,98
03.07.2016;18;3818,28
03.07.2016;19;3701,76
03.07.2016;20;3942,3
03.07.2016;21;4098,84
03.07.2016;22;4000,38
03.07.2016;23;4116,48
04.07.2016;0;3997,26
04.07.2016;1;3571,98
04.07.2016;2;3670,44
04.07.2016;3;3814,68
04.07.2016;4;3628,62
04.07.2016;5;3374,7
04.07.2016;6;3295,14
04.07.2016;7;2798,82
04.07.2016;8;1153,98
04.07.2016;9;137,1
04.07.2016;10;194,4
04.07.2016;11;417,36
04.07.2016;12;2893,62
04.07.2016;13;3155,04
04.07.2016;14;3200,34
04.07.2016;15;3208,8
04.07.2016;16;2770,74
04.07.2016;17;2221,56
04.07.2016;18;2731,44
04.07.2016;19;2634,6
04.07.2016;20;2919,78
04.07.2016;21;2675,64
04.07.2016;22;3087,42
04.07.2016;23;3535,86
05.07.2016;0;3568,5
05.07.2016;1;3209,58
05.07.2016;2;3119,58
05.07.2016;3;2821,08
05.07.2016;4;2164,98
05.07.2016;5;2612,22
05.07.2016;6;2286,84
05.07.2016;7;2244,42
05.07.2016;8;2320,14
05.07.2016;9;2093,1
05.07.2016;10;2999,7
05.07.2016;11;3518,34
05.07.2016;12;3682,98
05.07.2016;13;3775,74
05.07.2016;14;4156,98
05.07.2016;15;4263,84
05.07.2016;16;3341,7
05.07.2016;17;4170,72
05.07.2016;18;3992,22
05.07.2016;19;3176,34
05.07.2016;20;2810,34
05.07.2016;21;3575,1
05.07.2016;22;3702,24
05.07.2016;23;3198,9
06.07.2016;0;3311,64
06.07.2016;1;3007,2
06.07.2016;2;2743,5
06.07.2016;3;2861,58
06.07.2016;4;2116,98
06.07.2016;5;1630,74
06.07.2016;6;1100,04
06.07.2016;7;1130,1
06.07.2016;8;272,04
06.07.2016;9;223,62
06.07.2016;10;489,54
06.07.2016;11;701,28
06.07.2016;12;447,06
06.07.2016;13;418,26
06.07.2016;14;580,56
06.07.2016;15;669,12
06.07.2016;16;1218,24
06.07.2016;17;2621,34
06.07.2016;18;3256,92
06.07.2016;19;2475,54
06.07.2016;20;1983,42
06.07.2016;21;3087,9
06.07.2016;22;3211,92
06.07.2016;23;3167,52
07.07.2016;0;2527,98
07.07.2016;1;3135,42
07.07.2016;2;2828,7
07.07.2016;3;1232,82
07.07.2016;4;1254,78
07.07.2016;5;1450,08
07.07.2016;6;1511,46
07.07.2016;7;1681,86
07.07.2016;8;1527
07.07.2016;9;1990,32
07.07.2016;10;2035,86
07.07.2016;11;2092,44
07.07.2016;12;1465,14
07.07.2016;13;2105,52
07.07.2016;14;2644,98
07.07.2016;15;2353,98
07.07.2016;16;2468,1
07.07.2016;17;3117,78
07.07.2016;18;3254,16
07.07.2016;19;3088,92
07.07.2016;20;3067,92
07.07.2016;21;1243,92
07.07.2016;22;1475,64
07.07.2016;23;3182,7
08.07.2016;0;3023,28
08.07.2016;1;3079,08
08.07.2016;2;3584,16
08.07.2016;3;3473,22
08.07.2016;4;3120,06
08.07.2016;5;3247,14
08.07.2016;6;3227,94
08.07.2016;7;3414,12
08.07.2016;8;3116,28
08.07.2016;9;2250,96
08.07.2016;10;3192,12
08.07.2016;11;3715,92
08.07.2016;12;3444,78
08.07.2016;13;3551,94
08.07.2016;14;3253,92
08.07.2016;15;3340,44
08.07.2016;16;3640,38
08.07.2016;17;3353,64
08.07.2016;18;2937,42
08.07.2016;19;3062,34
08.07.2016;20;3051,9
08.07.2016;21;2632,98
08.07.2016;22;794,28
08.07.2016;23;879,78
09.07.2016;0;1872,6
09.07.2016;1;2188,62
09.07.2016;2;1831,92
09.07.2016;3;1680,84
09.07.2016;4;2331,9
09.07.2016;5;2139,3
09.07.2016;6;1906,14
09.07.2016;7;2081,88
09.07.2016;8;1951,86
09.07.2016;9;2635,44
09.07.2016;10;2370,12
09.07.2016;11;2228,64
09.07.2016;12;2009,46
09.07.2016;13;1646,7
09.07.2016;14;2497,38
09.07.2016;15;2431,08
09.07.2016;16;2981,4
09.07.2016;17;2895
09.07.2016;18;2795,64
09.07.2016;19;2310,06
09.07.2016;20;2080,62
09.07.2016;21;2372,88
09.07.2016;22;2682,12
09.07.2016;23;2621,04
10.07.2016;0;2007,24
10.07.2016;1;2080,08
10.07.2016;2;1982,7
10.07.2016;3;2278,02
10.07.2016;4;2342,16
10.07.2016;5;2473,08
10.07.2016;6;2313,48
10.07.2016;7;2146,26
10.07.2016;8;2415,42
10.07.2016;9;2956,26
10.07.2016;10;2933,94
10.07.2016;11;3076,8
10.07.2016;12;2810,46
10.07.2016;13;2553,06
10.07.2016;14;2701,98
10.07.2016;15;2822,46
10.07.2016;16;2140,44
10.07.2016;17;2454,48
10.07.2016;18;2316,3
10.07.2016;19;2210,76
10.07.2016;20;2152,5
10.07.2016;21;2201,94
10.07.2016;22;2335,5
10.07.2016;23;2181,54
11.07.2016;0;2397,48
11.07.2016;1;1995,72
11.07.2016;2;847,2
11.07.2016;3;1050,06
11.07.2016;4;1465,2
11.07.2016;5;2148,3
11.07.2016;6;1781,04
11.07.2016;7;1715,16
11.07.2016;8;549,48
11.07.2016;9;315,96
11.07.2016;10;326,28
11.07.2016;11;1914,66
11.07.2016;12;2368,74
11.07.2016;13;2897,4
11.07.2016;14;2859,96
11.07.2016;15;2943,9
11.07.2016;16;2429,82
11.07.2016;17;2214,18
11.07.2016;18;1946,46
11.07.2016;19;1774,92
11.07.2016;20;1883,76
11.07.2016;21;2083,38
11.07.2016;22;1994,46
11.07.2016;23;1981,44
12.07.2016;0;1904,4
12.07.2016;1;1762,8
12.07.2016;2;1404,54
12.07.2016;3;2443,74
12.07.2016;4;5377,32
12.07.2016;5;5443,26
12.07.2016;6;5435,94
12.07.2016;7;5162,82
12.07.2016;8;5585,46
12.07.2016;9;6102,66
12.07.2016;10;6239,28
12.07.2016;11;5865,36
12.07.2016;12;5513,88
12.07.2016;13;6009,96
12.07.2016;14;6041,1
12.07.2016;15;6559,02
12.07.2016;16;6557,64
12.07.2016;17;7475,16
12.07.2016;18;7373,1
12.07.2016;19;6446,34
12.07.2016;20;6643,44
12.07.2016;21;6850,32
12.07.2016;22;6576,06
12.07.2016;23;7050,78
13.07.2016;0;7168,2
13.07.2016;1;7139,7
13.07.2016;2;7216,86
13.07.2016;3;6891,48
13.07.2016;4;6388,62
13.07.2016;5;4649,16
13.07.2016;6;1114,68
13.07.2016;7;1169,16
13.07.2016;8;1249,14
13.07.2016;9;1444,14
13.07.2016;10;1441,2
13.07.2016;11;1759,8
13.07.2016;12;1223,4
13.07.2016;13;1261,32
13.07.2016;14;1553,94
13.07.2016;15;2125,02
13.07.2016;16;2807,16
13.07.2016;17;4114,62
13.07.2016;18;3160,32
13.07.2016;19;5117,82
13.07.2016;20;5398,98
13.07.2016;21;5488,92
13.07.2016;22;6658,8
13.07.2016;23;7212,48
14.07.2016;0;6885,48
14.07.2016;1;6867,54
14.07.2016;2;6562,8
14.07.2016;3;4402,08
14.07.2016;4;3843,48
14.07.2016;5;3650,76
14.07.2016;6;3592,92
14.07.2016;7;3616,02
14.07.2016;8;3898,68
14.07.2016;9;4581,12
14.07.2016;10;4301,58
14.07.2016;11;4393,74
14.07.2016;12;4080
14.07.2016;13;4320,72
14.07.2016;14;4597,8
14.07.2016;15;4610,4
14.07.2016;16;4340,46
14.07.2016;17;5497,44
14.07.2016;18;5686,44
14.07.2016;19;5398,02
14.07.2016;20;5881,2
14.07.2016;21;6567,24
14.07.2016;22;6762
14.07.2016;23;6929,82
15.07.2016;0;6673,86
15.07.2016;1;6627,06
15.07.2016;2;6509,82
15.07.2016;3;6534,96
15.07.2016;4;6821,58
15.07.2016;5;7178,04
15.07.2016;6;7105,38
15.07.2016;7;7176
15.07.2016;8;7495,74
15.07.2016;9;7256,04
15.07.2016;10;6379,26
15.07.2016;11;7631,64
15.07.2016;12;7021,92
15.07.2016;13;5872,92
15.07.2016;14;1345,26
15.07.2016;15;2233,8
15.07.2016;16;1933,02
15.07.2016;17;2535,24
15.07.2016;18;2402,52
15.07.2016;19;2007,48
15.07.2016;20;1112,58
15.07.2016;21;1212,12
15.07.2016;22;1636,02
15.07.2016;23;1550,94
16.07.2016;0;1579,2
16.07.2016;1;1707,3
16.07.2016;2;1715,58
16.07.2016;3;1791,78
16.07.2016;4;1859,1
16.07.2016;5;1833,78
16.07.2016;6;1568,64
16.07.2016;7;416,4
16.07.2016;8;1215,84
16.07.2016;9;1533,48
16.07.2016;10;1714,44
16.07.2016;11;1728,48
16.07.2016;12;1599,96
16.07.2016;13;2094,48
16.07.2016;14;2155,2
16.07.2016;15;2710,44
16.07.2016;16;2220,12
16.07.2016;17;2244,24
16.07.2016;18;2193,36
16.07.2016;19;1662,06
16.07.2016;20;1602,6
16.07.2016;21;1838,16
16.07.2016;22;1966,02
16.07.2016;23;1815,6
17.07.2016;0;1784,22
17.07.2016;1;2099,82
17.07.2016;2;2025,48
17.07.2016;3;2040,78
17.07.2016;4;2059,02
17.07.2016;5;2179,74
17.07.2016;6;2232,78
17.07.2016;7;2202,96
17.07.2016;8;1802,52
17.07.2016;9;2115,6
17.07.2016;10;2206,98
17.07.2016;11;2543,52
17.07.2016;12;1574,88
17.07.2016;13;2391,48
17.07.2016;14;2345,88
17.07.2016;15;2510,7
17.07.2016;16;1894,98
17.07.2016;17;1902,36
17.07.2016;18;1684,26
17.07.2016;19;1597,74
17.07.2016;20;1785,3
17.07.2016;21;2000,76
17.07.2016;22;1964,58
17.07.2016;23;1881,24
18.07.2016;0;1975,2
18.07.2016;1;1928,7
18.07.2016;2;2003,76
18.07.2016;3;2121,36
18.07.2016;4;1652,22
18.07.2016;5;1637,16
18.07.2016;6;1208,64
18.07.2016;7;1449,18
18.07.2016;8;265,02
18.07.2016;9;225,36
18.07.2016;10;226,44
18.07.2016;11;671,82
18.07.2016;12;838,86
18.07.2016;13;1832,4
18.07.2016;14;2443,62
18.07.2016;15;2566,5
18.07.2016;16;1692,24
18.07.2016;17;2222,88
18.07.2016;18;1914,6
18.07.2016;19;1739,94
18.07.2016;20;1470,96
18.07.2016;21;1549,74
18.07.2016;22;1694,88
18.07.2016;23;2010,72
19.07.2016;0;1749,48
19.07.2016;1;1849,86
19.07.2016;2;2030,64
19.07.2016;3;2086,38
19.07.2016;4;1952,1
19.07.2016;5;2203,08
19.07.2016;6;2033,46
19.07.2016;7;1780,62
19.07.2016;8;2175,9
19.07.2016;9;2082,9
19.07.2016;10;1658,58
19.07.2016;11;2113,14
19.07.2016;12;2365,98
19.07.2016;13;3062,4
19.07.2016;14;3168,06
19.07.2016;15;2591,22
19.07.2016;16;2185,56
19.07.2016;17;2409,06
19.07.2016;18;2246,04
19.07.2016;19;1522,14
19.07.2016;20;1701,06
19.07.2016;21;2088,3
19.07.2016;22;1081,38
19.07.2016;23;2483,7
20.07.2016;0;2337
20.07.2016;1;2114,4
20.07.2016;2;1994,04
20.07.2016;3;362,28
20.07.2016;4;814,44
20.07.2016;5;820,74
20.07.2016;6;430,5
20.07.2016;7;87,24
20.07.2016;8;299,34
20.07.2016;9;299,46
20.07.2016;10;370,38
20.07.2016;11;339,48
20.07.2016;12;222,24
20.07.2016;13;183,78
20.07.2016;14;240,42
20.07.2016;15;333,96
20.07.2016;16;485,34
20.07.2016;17;1296
20.07.2016;18;1700,04
20.07.2016;19;2444,28
20.07.2016;20;1941,18
20.07.2016;21;2523,42
20.07.2016;22;2498,64
20.07.2016;23;2445,9
21.07.2016;0;2063,22
21.07.2016;1;2484,72
21.07.2016;2;2420,58
21.07.2016;3;1476,36
21.07.2016;4;421,86
21.07.2016;5;312,24
21.07.2016;6;68,34
21.07.2016;7;261,3
21.07.2016;8;228,84
21.07.2016;9;1052,76
21.07.2016;10;1191,84
21.07.2016;11;1690,02
21.07.2016;12;996,3
21.07.2016;13;1525,5
21.07.2016;14;1568,58
21.07.2016;15;1959,84
21.07.2016;16;1230,66
21.07.2016;17;1500,6
21.07.2016;18;1719,18
21.07.2016;19;2164,98
21.07.2016;20;3063,96
21.07.2016;21;2807,88
21.07.2016;22;716,76
21.07.2016;23;1931,7
22.07.2016;0;1052,76
22.07.2016;1;1188,24
22.07.2016;2;979,68
22.07.2016;3;1796,34
22.07.2016;4;-118,14
22.07.2016;5;574,92
22.07.2016;6;290,52
22.07.2016;7;247,2
22.07.2016;8;652,32
22.07.2016;9;393,24
22.07.2016;10;319,56
22.07.2016;11;602,82
22.07.2016;12;568,38
22.07.2016;13;1027,98
22.07.2016;14;1116,6
22.07.2016;15;1975,5
22.07.2016;16;2590,14
22.07.2016;17;2549,16
22.07.2016;18;2501,7
22.07.2016;19;1089,72
22.07.2016;20;1589,88
22.07.2016;21;2102,64
22.07.2016;22;1921,86
22.07.2016;23;2149,38
23.07.2016;0;2349,42
23.07.2016;1;2215,08
23.07.2016;2;2349,66
23.07.2016;3;1649,88
23.07.2016;4;611,88
23.07.2016;5;415,32
23.07.2016;6;1517,22
23.07.2016;7;1126,14
23.07.2016;8;1964,28
23.07.2016;9;2436,9
23.07.2016;10;2658,84
23.07.2016;11;2714,94
23.07.2016;12;2635,14
23.07.2016;13;2970,96
23.07.2016;14;2968,8
23.07.2016;15;2928,36
23.07.2016;16;3187,92
23.07.2016;17;3294,36
23.07.2016;18;2968,86
23.07.2016;19;2945,4
23.07.2016;20;2470,5
23.07.2016;21;2668,02
23.07.2016;22;2743,92
23.07.2016;23;2374,92
24.07.2016;0;1093,92
24.07.2016;1;2146,74
24.07.2016;2;2875,32
24.07.2016;3;2410,74
24.07.2016;4;1834,44
24.07.2016;5;1081,98
24.07.2016;6;198,36
24.07.2016;7;124,98
24.07.2016;8;377,52
24.07.2016;9;311,1
24.07.2016;10;426,24
24.07.2016;11;346,14
24.07.2016;12;301,68
24.07.2016;13;256,98
24.07.2016;14;287,52
24.07.2016;15;336
24.07.2016;16;328,5
24.07.2016;17;594,12
24.07.2016;18;1667,7
24.07.2016;19;152,4
24.07.2016;20;181,92
24.07.2016;21;1559,52
24.07.2016;22;3134,76
24.07.2016;23;2339,16
25.07.2016;0;1749,12
25.07.2016;1;1800,72
25.07.2016;2;1398,6
25.07.2016;3;1313,04
25.07.2016;4;1286,16
25.07.2016;5;916,08
25.07.2016;6;515,04
25.07.2016;7;501,36
25.07.2016;8;248,76
25.07.2016;9;387,6
25.07.2016;10;667,68
25.07.2016;11;629,4
25.07.2016;12;659,52
25.07.2016;13;1151,76
25.07.2016;14;1119,24
25.07.2016;15;1093,44
25.07.2016;16;789,72
25.07.2016;17;1043,16
25.07.2016;18;844,32
25.07.2016;19;525,72
25.07.2016;20;489,36
25.07.2016;21;544,98
25.07.2016;22;607,08
25.07.2016;23;611,34
26.07.2016;0;597
26.07.2016;1;546,84
26.07.2016;2;546,84
26.07.2016;3;539,28
26.07.2016;4;501,12
26.07.2016;5;493,98
26.07.2016;6;485,04
26.07.2016;7;554,04
26.07.2016;8;793,02
26.07.2016;9;1219,92
26.07.2016;10;1349,64
26.07.2016;11;1259,1
26.07.2016;12;903,9
26.07.2016;13;1213,5
26.07.2016;14;1350,6
26.07.2016;15;1272,48
26.07.2016;16;891,6
26.07.2016;17;1034,04
26.07.2016;18;965,04
26.07.2016;19;706,26
26.07.2016;20;559,14
26.07.2016;21;581,22
26.07.2016;22;656,04
26.07.2016;23;642,3
27.07.2016;0;636,48
27.07.2016;1;628,26
27.07.2016;2;622,62
27.07.2016;3;584,34
27.07.2016;4;546,78
27.07.2016;5;553,74
27.07.2016;6;555,9
27.07.2016;7;611,82
27.07.2016;8;851,52
27.07.2016;9;1421,46
27.07.2016;10;1450,08
27.07.2016;11;1399,26
27.07.2016;12;1056,36
27.07.2016;13;1476,48
27.07.2016;14;1523,52
27.07.2016;15;1395,66
27.07.2016;16;1167,84
27.07.2016;17;1229,52
27.07.2016;18;1141,56
27.07.2016;19;1110,06
27.07.2016;20;934,62
27.07.2016;21;969,3
27.07.2016;22;1140,54
27.07.2016;23;1150,68
28.07.2016;0;899,88
28.07.2016;1;1000,38
28.07.2016;2;898,2
28.07.2016;3;841,62
28.07.2016;4;795,3
28.07.2016;5;734,16
28.07.2016;6;840,84
28.07.2016;7;774,18
28.07.2016;8;1047
28.07.2016;9;1625,64
28.07.2016;10;1855,14
28.07.2016;11;1661,1
28.07.2016;12;1457,82
28.07.2016;13;1910,28
28.07.2016;14;2026,74
28.07.2016;15;2170,14
28.07.2016;16;2613,48
28.07.2016;17;2720,4
28.07.2016;18;3134,22
28.07.2016;19;960,96
28.07.2016;20;456,54
28.07.2016;21;229,74
28.07.2016;22;290,64
28.07.2016;23;1068,3
29.07.2016;0;2443,5
29.07.2016;1;2561,34
29.07.2016;2;2711,52
29.07.2016;3;2970,48
29.07.2016;4;2912,88
29.07.2016;5;4784,58
29.07.2016;6;4962,18
29.07.2016;7;2848,98
29.07.2016;8;3990,66
29.07.2016;9;7223,76
29.07.2016;10;4149,3
29.07.2016;11;3642,66
29.07.2016;12;3855,54
29.07.2016;13;3217,56
29.07.2016;14;1779,9
29.07.2016;15;3063,6
29.07.2016;16;3944,52
29.07.2016;17;3676,92
29.07.2016;18;3657,48
29.07.2016;19;3754,68
29.07.2016;20;3083,88
29.07.2016;21;3452,58
29.07.2016;22;3568,14
29.07.2016;23;963,24
30.07.2016;0;1198,26
30.07.2016;1;1317,18
30.07.2016;2;1118,76
30.07.2016;3;1394,28
30.07.2016;4;1287,42
30.07.2016;5;1311,36
30.07.2016;6;141,42
30.07.2016;7;240,06
30.07.2016;8;1162,8
30.07.2016;9;1906,02
30.07.2016;10;1656,18
30.07.2016;11;1587,06
30.07.2016;12;891,78
30.07.2016;13;1750,2
30.07.2016;14;2446,68
30.07.2016;15;2474,94
30.07.2016;16;2184,06
30.07.2016;17;2831,52
30.07.2016;18;2308,92
30.07.2016;19;2397,48
30.07.2016;20;1931,94
30.07.2016;21;2871,96
30.07.2016;22;2895,24
30.07.2016;23;1924,68
31.07.2016;0;1920,24
31.07.2016;1;2551,74
31.07.2016;2;2149,38
31.07.2016;3;2918,4
31.07.2016;4;2680,14
31.07.2016;5;2789,88
31.07.2016;6;2633,82
31.07.2016;7;3009,66
31.07.2016;8;3034,86
31.07.2016;9;2481,66
31.07.2016;10;2337,3
31.07.2016;11;2280
31.07.2016;12;1609,44
31.07.2016;13;2427,96
31.07.2016;14;1833,12
31.07.2016;15;313,56
31.07.2016;16;1741,74
31.07.2016;17;2125,2
31.07.2016;18;2001,3
31.07.2016;19;1636,2
31.07.2016;20;1779,72
31.07.2016;21;1919,46
31.07.2016;22;1950,96
31.07.2016;23;2138,76
01.08.2016;0;1537,56
01.08.2016;1;1565,52
01.08.2016;2;1116,6
01.08.2016;3;1085,1
01.08.2016;4;1881,42
01.08.2016;5;2015,82
01.08.2016;6;1619,58
01.08.2016;7;539,58
01.08.2016;8;679,38
01.08.2016;9;1833,72
01.08.2016;10;1702,74
01.08.2016;11;1636,86
01.08.2016;12;1572,96
01.08.2016;13;1489,38
01.08.2016;14;1443,24
01.08.2016;15;1155,78
01.08.2016;16;1005,54
01.08.2016;17;229,02
01.08.2016;18;232,8
01.08.2016;19;174,54
01.08.2016;20;1025,16
01.08.2016;21;1760,34
01.08.2016;22;1637,52
01.08.2016;23;1781,22
02.08.2016;0;1671,12
02.08.2016;1;1657,44
02.08.2016;2;1507,14
02.08.2016;3;1403,28
02.08.2016;4;1043,34
02.08.2016;5;1323,48
02.08.2016;6;1126,08
02.08.2016;7;948,6
02.08.2016;8;345,12
02.08.2016;9;803,52
02.08.2016;10;1344,24
02.08.2016;11;1365,48
02.08.2016;12;4048,32
02.08.2016;13;7878
02.08.2016;14;6496,2
02.08.2016;15;1522,44
02.08.2016;16;1325,28
02.08.2016;17;1413,36
02.08.2016;18;1118,4
02.08.2016;19;1096,2
02.08.2016;20;982,8
02.08.2016;21;1752,36
02.08.2016;22;1572,6
02.08.2016;23;1611,48
03.08.2016;0;1629,12
03.08.2016;1;1069,8
03.08.2016;2;991,2
03.08.2016;3;1130,16
03.08.2016;4;497,4
03.08.2016;5;463,68
03.08.2016;6;253,56
03.08.2016;7;652,8
03.08.2016;8;676,44
03.08.2016;9;126,6
03.08.2016;10;212,4
03.08.2016;11;288,6
03.08.2016;12;784,2
03.08.2016;13;1698,96
03.08.2016;14;1478,16
03.08.2016;15;1435,8
03.08.2016;16;3473,28
03.08.2016;17;5899,92
03.08.2016;18;4442,28
03.08.2016;19;643,44
03.08.2016;20;606,12
03.08.2016;21;1058,88
03.08.2016;22;1556,16
03.08.2016;23;1197,48
04.08.2016;0;1141,56
04.08.2016;1;1103,64
04.08.2016;2;555,84
04.08.2016;3;424,44
04.08.2016;4;178,56
04.08.2016;5;461,16
04.08.2016;6;232,92
04.08.2016;7;305,04
04.08.2016;8;309,6
04.08.2016;9;135
04.08.2016;10;266,16
04.08.2016;11;129,12
04.08.2016;12;380,88
04.08.2016;13;240,24
04.08.2016;14;149,28
04.08.2016;15;186,24
04.08.2016;16;161,4
04.08.2016;17;196,08
04.08.2016;18;88,2
04.08.2016;19;416,52
04.08.2016;20;305,4
04.08.2016;21;690,84
04.08.2016;22;658,38
04.08.2016;23;1571,64
05.08.2016;0;1062,42
05.08.2016;1;1141,92
05.08.2016;2;1284,06
05.08.2016;3;1493,46
05.08.2016;4;1301,88
05.08.2016;5;1299,9
05.08.2016;6;1294,38
05.08.2016;7;1138,38
05.08.2016;8;439,86
05.08.2016;9;422,52
05.08.2016;10;560,94
05.08.2016;11;507,84
05.08.2016;12;789,78
05.08.2016;13;1622,58
05.08.2016;14;1148,64
05.08.2016;15;1543,5
05.08.2016;16;1297,08
05.08.2016;17;995,1
05.08.2016;18;1182,18
05.08.2016;19;1447,26
05.08.2016;20;1570,32
05.08.2016;21;1791,54
05.08.2016;22;1561,08
05.08.2016;23;1660,38
06.08.2016;0;1447,68
06.08.2016;1;1758,54
06.08.2016;2;1712,34
06.08.2016;3;1699,62
06.08.2016;4;1443,18
06.08.2016;5;1466,82
06.08.2016;6;1281,54
06.08.2016;7;1144,92
06.08.2016;8;1146,48
06.08.2016;9;1265,94
06.08.2016;10;887,64
06.08.2016;11;774,78
06.08.2016;12;670,32
06.08.2016;13;1178,04
06.08.2016;14;1405,68
06.08.2016;15;1292,1
06.08.2016;16;1121,94
06.08.2016;17;1292,04
06.08.2016;18;979,32
06.08.2016;19;679,56
06.08.2016;20;648,66
06.08.2016;21;971,94
06.08.2016;22;1165,8
06.08.2016;23;1248,3
07.08.2016;0;1080,6
07.08.2016;1;1088,88
07.08.2016;2;732,9
07.08.2016;3;994,68
07.08.2016;4;1199,4
07.08.2016;5;1177,38
07.08.2016;6;936,84
07.08.2016;7;1338,06
07.08.2016;8;1644,84
07.08.2016;9;1646,28
07.08.2016;10;1667,46
07.08.2016;11;915,72
07.08.2016;12;338,16
07.08.2016;13;512,16
07.08.2016;14;592,56
07.08.2016;15;693,96
07.08.2016;16;1141,62
07.08.2016;17;1862,1
07.08.2016;18;1652,82
07.08.2016;19;1601,46
07.08.2016;20;992,7
07.08.2016;21;1421,1
07.08.2016;22;1587,66
07.08.2016;23;4193,82
08.08.2016;0;1368,6
08.08.2016;1;1273,14
08.08.2016;2;1117,92
08.08.2016;3;1092,72
08.08.2016;4;946,92
08.08.2016;5;1226,52
08.08.2016;6;1056
08.08.2016;7;1017,96
08.08.2016;8;128,1
08.08.2016;9;152,7
08.08.2016;10;316,08
08.08.2016;11;1521,72
08.08.2016;12;1295,4
