Дата;Местное время Тверь;Потребление факт, МВтч;;;
21.01.2018;17:00-18:00;742;21.01.2018;17;742
21.01.2018;18:00-19:00;756;21.01.2018;18;756
21.01.2018;19:00-20:00;747;21.01.2018;19;747
21.01.2018;20:00-21:00;738;21.01.2018;20;738
21.01.2018;21:00-22:00;714;21.01.2018;21;714
21.01.2018;22:00-23:00;671;21.01.2018;22;671
21.01.2018;23:00-24:00;627;21.01.2018;23;627
22.01.2018;00:00-01:00;593;22.01.2018;0;593
22.01.2018;01:00-02:00;572;22.01.2018;1;572
22.01.2018;02:00-03:00;562;22.01.2018;2;562
22.01.2018;03:00-04:00;558;22.01.2018;3;558
22.01.2018;04:00-05:00;565;22.01.2018;4;565
22.01.2018;05:00-06:00;590;22.01.2018;5;590
22.01.2018;06:00-07:00;646;22.01.2018;6;646
22.01.2018;07:00-08:00;720;22.01.2018;7;720
22.01.2018;08:00-09:00;776;22.01.2018;8;776
22.01.2018;09:00-10:00;802;22.01.2018;9;802
22.01.2018;10:00-11:00;808;22.01.2018;10;808
22.01.2018;11:00-12:00;798;22.01.2018;11;798
22.01.2018;12:00-13:00;777;22.01.2018;12;777
22.01.2018;13:00-14:00;778;22.01.2018;13;778
22.01.2018;14:00-15:00;775;22.01.2018;14;775
22.01.2018;15:00-16:00;772;22.01.2018;15;772
22.01.2018;16:00-17:00;773;22.01.2018;16;773
22.01.2018;17:00-18:00;805;22.01.2018;17;805
22.01.2018;18:00-19:00;813;22.01.2018;18;813
22.01.2018;19:00-20:00;798;22.01.2018;19;798
22.01.2018;20:00-21:00;778;22.01.2018;20;778
22.01.2018;21:00-22:00;749;22.01.2018;21;749
22.01.2018;22:00-23:00;702;22.01.2018;22;702
22.01.2018;23:00-24:00;652;22.01.2018;23;652
23.01.2018;00:00-01:00;613;23.01.2018;0;613
23.01.2018;01:00-02:00;590;23.01.2018;1;590
23.01.2018;02:00-03:00;579;23.01.2018;2;579
23.01.2018;03:00-04:00;575;23.01.2018;3;575
23.01.2018;04:00-05:00;582;23.01.2018;4;582
23.01.2018;05:00-06:00;604;23.01.2018;5;604
23.01.2018;06:00-07:00;660;23.01.2018;6;660
23.01.2018;07:00-08:00;726;23.01.2018;7;726
23.01.2018;08:00-09:00;775;23.01.2018;8;775
23.01.2018;09:00-10:00;792;23.01.2018;9;792
23.01.2018;10:00-11:00;789;23.01.2018;10;789
23.01.2018;11:00-12:00;781;23.01.2018;11;781
23.01.2018;12:00-13:00;762;23.01.2018;12;762
23.01.2018;13:00-14:00;767;23.01.2018;13;767
23.01.2018;14:00-15:00;762;23.01.2018;14;762
23.01.2018;15:00-16:00;760;23.01.2018;15;760
23.01.2018;16:00-17:00;762;23.01.2018;16;762
23.01.2018;17:00-18:00;791;23.01.2018;17;791
23.01.2018;18:00-19:00;798;23.01.2018;18;798
23.01.2018;19:00-20:00;786;23.01.2018;19;786
23.01.2018;20:00-21:00;767;23.01.2018;20;767
23.01.2018;21:00-22:00;737;23.01.2018;21;737
23.01.2018;22:00-23:00;691;23.01.2018;22;691
23.01.2018;23:00-24:00;644;23.01.2018;23;644
24.01.2018;00:00-01:00;604;24.01.2018;0;604
24.01.2018;01:00-02:00;583;24.01.2018;1;583
24.01.2018;02:00-03:00;570;24.01.2018;2;570
24.01.2018;03:00-04:00;570;24.01.2018;3;570
24.01.2018;04:00-05:00;578;24.01.2018;4;578
24.01.2018;05:00-06:00;599;24.01.2018;5;599
24.01.2018;06:00-07:00;650;24.01.2018;6;650
24.01.2018;07:00-08:00;723;24.01.2018;7;723
24.01.2018;08:00-09:00;781;24.01.2018;8;781
24.01.2018;09:00-10:00;803;24.01.2018;9;803
24.01.2018;10:00-11:00;801;24.01.2018;10;801
24.01.2018;11:00-12:00;793;24.01.2018;11;793
24.01.2018;12:00-13:00;772;24.01.2018;12;772
24.01.2018;13:00-14:00;774;24.01.2018;13;774
24.01.2018;14:00-15:00;762;24.01.2018;14;762
24.01.2018;15:00-16:00;761;24.01.2018;15;761
24.01.2018;16:00-17:00;761;24.01.2018;16;761
24.01.2018;17:00-18:00;798;24.01.2018;17;798
24.01.2018;18:00-19:00;809;24.01.2018;18;809
24.01.2018;19:00-20:00;796;24.01.2018;19;796
24.01.2018;20:00-21:00;778;24.01.2018;20;778
24.01.2018;21:00-22:00;748;24.01.2018;21;748
24.01.2018;22:00-23:00;700;24.01.2018;22;700
24.01.2018;23:00-24:00;649;24.01.2018;23;649
25.01.2018;00:00-01:00;610;25.01.2018;0;610
25.01.2018;01:00-02:00;589;25.01.2018;1;589
25.01.2018;02:00-03:00;580;25.01.2018;2;580
25.01.2018;03:00-04:00;579;25.01.2018;3;579
25.01.2018;04:00-05:00;586;25.01.2018;4;586
25.01.2018;05:00-06:00;607;25.01.2018;5;607
25.01.2018;06:00-07:00;656;25.01.2018;6;656
25.01.2018;07:00-08:00;728;25.01.2018;7;728
25.01.2018;08:00-09:00;775;25.01.2018;8;775
25.01.2018;09:00-10:00;793;25.01.2018;9;793
25.01.2018;10:00-11:00;790;25.01.2018;10;790
25.01.2018;11:00-12:00;785;25.01.2018;11;785
25.01.2018;12:00-13:00;769;25.01.2018;12;769
25.01.2018;13:00-14:00;778;25.01.2018;13;778
25.01.2018;14:00-15:00;775;25.01.2018;14;775
25.01.2018;15:00-16:00;769;25.01.2018;15;769
25.01.2018;16:00-17:00;774;25.01.2018;16;774
25.01.2018;17:00-18:00;799;25.01.2018;17;799
25.01.2018;18:00-19:00;805;25.01.2018;18;805
25.01.2018;19:00-20:00;792;25.01.2018;19;792
25.01.2018;20:00-21:00;773;25.01.2018;20;773
25.01.2018;21:00-22:00;744;25.01.2018;21;744
25.01.2018;22:00-23:00;695;25.01.2018;22;695
25.01.2018;23:00-24:00;648;25.01.2018;23;648
26.01.2018;00:00-01:00;607;26.01.2018;0;607
26.01.2018;01:00-02:00;587;26.01.2018;1;587
26.01.2018;02:00-03:00;577;26.01.2018;2;577
26.01.2018;03:00-04:00;574;26.01.2018;3;574
26.01.2018;04:00-05:00;578;26.01.2018;4;578
26.01.2018;05:00-06:00;598;26.01.2018;5;598
26.01.2018;06:00-07:00;650;26.01.2018;6;650
26.01.2018;07:00-08:00;720;26.01.2018;7;720
26.01.2018;08:00-09:00;770;26.01.2018;8;770
26.01.2018;09:00-10:00;788;26.01.2018;9;788
26.01.2018;10:00-11:00;785;26.01.2018;10;785
26.01.2018;11:00-12:00;781;26.01.2018;11;781
26.01.2018;12:00-13:00;762;26.01.2018;12;762
26.01.2018;13:00-14:00;770;26.01.2018;13;770
26.01.2018;14:00-15:00;768;26.01.2018;14;768
26.01.2018;15:00-16:00;759;26.01.2018;15;759
26.01.2018;16:00-17:00;755;26.01.2018;16;755
26.01.2018;17:00-18:00;781;26.01.2018;17;781
26.01.2018;18:00-19:00;789;26.01.2018;18;789
26.01.2018;19:00-20:00;777;26.01.2018;19;777
26.01.2018;20:00-21:00;762;26.01.2018;20;762
26.01.2018;21:00-22:00;736;26.01.2018;21;736
26.01.2018;22:00-23:00;695;26.01.2018;22;695
26.01.2018;23:00-24:00;648;26.01.2018;23;648
27.01.2018;00:00-01:00;609;27.01.2018;0;609
27.01.2018;01:00-02:00;583;27.01.2018;1;583
27.01.2018;02:00-03:00;571;27.01.2018;2;571
27.01.2018;03:00-04:00;564;27.01.2018;3;564
27.01.2018;04:00-05:00;565;27.01.2018;4;565
27.01.2018;05:00-06:00;574;27.01.2018;5;574
27.01.2018;06:00-07:00;594;27.01.2018;6;594
27.01.2018;07:00-08:00;634;27.01.2018;7;634
27.01.2018;08:00-09:00;670;27.01.2018;8;670
27.01.2018;09:00-10:00;695;27.01.2018;9;695
27.01.2018;10:00-11:00;709;27.01.2018;10;709
27.01.2018;11:00-12:00;711;27.01.2018;11;711
27.01.2018;12:00-13:00;702;27.01.2018;12;702
27.01.2018;13:00-14:00;697;27.01.2018;13;697
27.01.2018;14:00-15:00;693;27.01.2018;14;693
27.01.2018;15:00-16:00;687;27.01.2018;15;687
27.01.2018;16:00-17:00;697;27.01.2018;16;697
27.01.2018;17:00-18:00;739;27.01.2018;17;739
27.01.2018;18:00-19:00;753;27.01.2018;18;753
27.01.2018;19:00-20:00;741;27.01.2018;19;741
27.01.2018;20:00-21:00;724;27.01.2018;20;724
27.01.2018;21:00-22:00;700;27.01.2018;21;700
27.01.2018;22:00-23:00;668;27.01.2018;22;668
27.01.2018;23:00-24:00;632;27.01.2018;23;632
28.01.2018;00:00-01:00;596;28.01.2018;0;596
28.01.2018;01:00-02:00;571;28.01.2018;1;571
28.01.2018;02:00-03:00;558;28.01.2018;2;558
28.01.2018;03:00-04:00;551;28.01.2018;3;551
28.01.2018;04:00-05:00;549;28.01.2018;4;549
28.01.2018;05:00-06:00;555;28.01.2018;5;555
28.01.2018;06:00-07:00;571;28.01.2018;6;571
28.01.2018;07:00-08:00;595;28.01.2018;7;595
28.01.2018;08:00-09:00;620;28.01.2018;8;620
28.01.2018;09:00-10:00;650;28.01.2018;9;650
28.01.2018;10:00-11:00;670;28.01.2018;10;670
28.01.2018;11:00-12:00;673;28.01.2018;11;673
28.01.2018;12:00-13:00;672;28.01.2018;12;672
28.01.2018;13:00-14:00;668;28.01.2018;13;668
28.01.2018;14:00-15:00;664;28.01.2018;14;664
28.01.2018;15:00-16:00;665;28.01.2018;15;665
28.01.2018;16:00-17:00;675;28.01.2018;16;675
28.01.2018;17:00-18:00;719;28.01.2018;17;719
28.01.2018;18:00-19:00;738;28.01.2018;18;738
28.01.2018;19:00-20:00;731;28.01.2018;19;731
28.01.2018;20:00-21:00;721;28.01.2018;20;721
28.01.2018;21:00-22:00;698;28.01.2018;21;698
28.01.2018;22:00-23:00;656;28.01.2018;22;656
28.01.2018;23:00-24:00;610;28.01.2018;23;610
29.01.2018;00:00-01:00;577;29.01.2018;0;577
29.01.2018;01:00-02:00;555;29.01.2018;1;555
29.01.2018;02:00-03:00;546;29.01.2018;2;546
29.01.2018;03:00-04:00;545;29.01.2018;3;545
29.01.2018;04:00-05:00;550;29.01.2018;4;550
29.01.2018;05:00-06:00;574;29.01.2018;5;574
29.01.2018;06:00-07:00;628;29.01.2018;6;628
29.01.2018;07:00-08:00;700;29.01.2018;7;700
29.01.2018;08:00-09:00;751;29.01.2018;8;751
29.01.2018;09:00-10:00;782;29.01.2018;9;782
29.01.2018;10:00-11:00;782;29.01.2018;10;782
29.01.2018;11:00-12:00;781;29.01.2018;11;781
29.01.2018;12:00-13:00;760;29.01.2018;12;760
29.01.2018;13:00-14:00;768;29.01.2018;13;768
29.01.2018;14:00-15:00;767;29.01.2018;14;767
29.01.2018;15:00-16:00;763;29.01.2018;15;763
29.01.2018;16:00-17:00;761;29.01.2018;16;761
29.01.2018;17:00-18:00;785;29.01.2018;17;785
29.01.2018;18:00-19:00;798;29.01.2018;18;798
29.01.2018;19:00-20:00;787;29.01.2018;19;787
29.01.2018;20:00-21:00;770;29.01.2018;20;770
29.01.2018;21:00-22:00;741;29.01.2018;21;741
29.01.2018;22:00-23:00;683;29.01.2018;22;683
29.01.2018;23:00-24:00;631;29.01.2018;23;631
30.01.2018;00:00-01:00;593;30.01.2018;0;593
30.01.2018;01:00-02:00;575;30.01.2018;1;575
30.01.2018;02:00-03:00;563;30.01.2018;2;563
30.01.2018;03:00-04:00;560;30.01.2018;3;560
30.01.2018;04:00-05:00;567;30.01.2018;4;567
30.01.2018;05:00-06:00;589;30.01.2018;5;589
30.01.2018;06:00-07:00;638;30.01.2018;6;638
30.01.2018;07:00-08:00;706;30.01.2018;7;706
30.01.2018;08:00-09:00;757;30.01.2018;8;757
30.01.2018;09:00-10:00;784;30.01.2018;9;784
30.01.2018;10:00-11:00;777;30.01.2018;10;777
30.01.2018;11:00-12:00;769;30.01.2018;11;769
30.01.2018;12:00-13:00;753;30.01.2018;12;753
30.01.2018;13:00-14:00;760;30.01.2018;13;760
30.01.2018;14:00-15:00;755;30.01.2018;14;755
30.01.2018;15:00-16:00;749;30.01.2018;15;749
30.01.2018;16:00-17:00;747;30.01.2018;16;747
30.01.2018;17:00-18:00;768;30.01.2018;17;768
30.01.2018;18:00-19:00;780;30.01.2018;18;780
30.01.2018;19:00-20:00;770;30.01.2018;19;770
30.01.2018;20:00-21:00;753;30.01.2018;20;753
30.01.2018;21:00-22:00;724;30.01.2018;21;724
30.01.2018;22:00-23:00;673;30.01.2018;22;673
30.01.2018;23:00-24:00;624;30.01.2018;23;624
31.01.2018;00:00-01:00;587;31.01.2018;0;587
31.01.2018;01:00-02:00;566;31.01.2018;1;566
31.01.2018;02:00-03:00;558;31.01.2018;2;558
31.01.2018;03:00-04:00;553;31.01.2018;3;553
31.01.2018;04:00-05:00;559;31.01.2018;4;559
31.01.2018;05:00-06:00;582;31.01.2018;5;582
31.01.2018;06:00-07:00;634;31.01.2018;6;634
31.01.2018;07:00-08:00;703;31.01.2018;7;703
31.01.2018;08:00-09:00;749;31.01.2018;8;749
31.01.2018;09:00-10:00;776;31.01.2018;9;776
31.01.2018;10:00-11:00;777;31.01.2018;10;777
31.01.2018;11:00-12:00;770;31.01.2018;11;770
31.01.2018;12:00-13:00;753;31.01.2018;12;753
31.01.2018;13:00-14:00;759;31.01.2018;13;759
31.01.2018;14:00-15:00;755;31.01.2018;14;755
31.01.2018;15:00-16:00;747;31.01.2018;15;747
31.01.2018;16:00-17:00;740;31.01.2018;16;740
31.01.2018;17:00-18:00;762;31.01.2018;17;762
31.01.2018;18:00-19:00;789;31.01.2018;18;789
31.01.2018;19:00-20:00;781;31.01.2018;19;781
31.01.2018;20:00-21:00;767;31.01.2018;20;767
31.01.2018;21:00-22:00;738;31.01.2018;21;738
31.01.2018;22:00-23:00;690;31.01.2018;22;690
31.01.2018;23:00-24:00;644;31.01.2018;23;644
01.02.2018;00:00-01:00;605;01.02.2018;0;605
01.02.2018;01:00-02:00;586;01.02.2018;1;586
01.02.2018;02:00-03:00;577;01.02.2018;2;577
01.02.2018;03:00-04:00;576;01.02.2018;3;576
01.02.2018;04:00-05:00;581;01.02.2018;4;581
01.02.2018;05:00-06:00;602;01.02.2018;5;602
01.02.2018;06:00-07:00;654;01.02.2018;6;654
01.02.2018;07:00-08:00;723;01.02.2018;7;723
01.02.2018;08:00-09:00;768;01.02.2018;8;768
01.02.2018;09:00-10:00;796;01.02.2018;9;796
01.02.2018;10:00-11:00;794;01.02.2018;10;794
01.02.2018;11:00-12:00;783;01.02.2018;11;783
01.02.2018;12:00-13:00;760;01.02.2018;12;760
01.02.2018;13:00-14:00;757;01.02.2018;13;757
01.02.2018;14:00-15:00;754;01.02.2018;14;754
01.02.2018;15:00-16:00;749;01.02.2018;15;749
01.02.2018;16:00-17:00;750;01.02.2018;16;750
01.02.2018;17:00-18:00;773;01.02.2018;17;773
01.02.2018;18:00-19:00;796;01.02.2018;18;796
01.02.2018;19:00-20:00;790;01.02.2018;19;790
01.02.2018;20:00-21:00;773;01.02.2018;20;773
01.02.2018;21:00-22:00;743;01.02.2018;21;743
01.02.2018;22:00-23:00;693;01.02.2018;22;693
01.02.2018;23:00-24:00;646;01.02.2018;23;646
02.02.2018;00:00-01:00;608;02.02.2018;0;608
02.02.2018;01:00-02:00;586;02.02.2018;1;586
02.02.2018;02:00-03:00;577;02.02.2018;2;577
02.02.2018;03:00-04:00;573;02.02.2018;3;573
02.02.2018;04:00-05:00;578;02.02.2018;4;578
02.02.2018;05:00-06:00;600;02.02.2018;5;600
02.02.2018;06:00-07:00;649;02.02.2018;6;649
02.02.2018;07:00-08:00;718;02.02.2018;7;718
02.02.2018;08:00-09:00;760;02.02.2018;8;760
02.02.2018;09:00-10:00;783;02.02.2018;9;783
02.02.2018;10:00-11:00;783;02.02.2018;10;783
02.02.2018;11:00-12:00;778;02.02.2018;11;778
02.02.2018;12:00-13:00;757;02.02.2018;12;757
02.02.2018;13:00-14:00;759;02.02.2018;13;759
02.02.2018;14:00-15:00;754;02.02.2018;14;754
02.02.2018;15:00-16:00;749;02.02.2018;15;749
02.02.2018;16:00-17:00;739;02.02.2018;16;739
02.02.2018;17:00-18:00;764;02.02.2018;17;764
02.02.2018;18:00-19:00;784;02.02.2018;18;784
02.02.2018;19:00-20:00;774;02.02.2018;19;774
02.02.2018;20:00-21:00;760;02.02.2018;20;760
02.02.2018;21:00-22:00;734;02.02.2018;21;734
02.02.2018;22:00-23:00;688;02.02.2018;22;688
02.02.2018;23:00-24:00;640;02.02.2018;23;640
03.02.2018;00:00-01:00;599;03.02.2018;0;599
03.02.2018;01:00-02:00;575;03.02.2018;1;575
03.02.2018;02:00-03:00;562;03.02.2018;2;562
03.02.2018;03:00-04:00;556;03.02.2018;3;556
03.02.2018;04:00-05:00;554;03.02.2018;4;554
03.02.2018;05:00-06:00;564;03.02.2018;5;564
03.02.2018;06:00-07:00;584;03.02.2018;6;584
03.02.2018;07:00-08:00;617;03.02.2018;7;617
03.02.2018;08:00-09:00;640;03.02.2018;8;640
03.02.2018;09:00-10:00;672;03.02.2018;9;672
03.02.2018;10:00-11:00;688;03.02.2018;10;688
03.02.2018;11:00-12:00;689;03.02.2018;11;689
03.02.2018;12:00-13:00;683;03.02.2018;12;683
03.02.2018;13:00-14:00;677;03.02.2018;13;677
03.02.2018;14:00-15:00;673;03.02.2018;14;673
03.02.2018;15:00-16:00;667;03.02.2018;15;667
03.02.2018;16:00-17:00;674;03.02.2018;16;674
03.02.2018;17:00-18:00;708;03.02.2018;17;708
03.02.2018;18:00-19:00;736;03.02.2018;18;736
03.02.2018;19:00-20:00;731;03.02.2018;19;731
03.02.2018;20:00-21:00;718;03.02.2018;20;718
03.02.2018;21:00-22:00;696;03.02.2018;21;696
03.02.2018;22:00-23:00;661;03.02.2018;22;661
03.02.2018;23:00-24:00;623;03.02.2018;23;623
04.02.2018;00:00-01:00;588;04.02.2018;0;588
04.02.2018;01:00-02:00;565;04.02.2018;1;565
04.02.2018;02:00-03:00;553;04.02.2018;2;553
04.02.2018;03:00-04:00;544;04.02.2018;3;544
04.02.2018;04:00-05:00;544;04.02.2018;4;544
04.02.2018;05:00-06:00;552;04.02.2018;5;552
04.02.2018;06:00-07:00;568;04.02.2018;6;568
04.02.2018;07:00-08:00;594;04.02.2018;7;594
04.02.2018;08:00-09:00;619;04.02.2018;8;619
04.02.2018;09:00-10:00;655;04.02.2018;9;655
04.02.2018;10:00-11:00;681;04.02.2018;10;681
04.02.2018;11:00-12:00;691;04.02.2018;11;691
04.02.2018;12:00-13:00;691;04.02.2018;12;691
04.02.2018;13:00-14:00;688;04.02.2018;13;688
04.02.2018;14:00-15:00;683;04.02.2018;14;683
04.02.2018;15:00-16:00;683;04.02.2018;15;683
04.02.2018;16:00-17:00;694;04.02.2018;16;694
04.02.2018;17:00-18:00;728;04.02.2018;17;728
04.02.2018;18:00-19:00;759;04.02.2018;18;759
04.02.2018;19:00-20:00;752;04.02.2018;19;752
04.02.2018;20:00-21:00;739;04.02.2018;20;739
04.02.2018;21:00-22:00;717;04.02.2018;21;717
04.02.2018;22:00-23:00;676;04.02.2018;22;676
04.02.2018;23:00-24:00;633;04.02.2018;23;633
05.02.2018;00:00-01:00;597;05.02.2018;0;597
05.02.2018;01:00-02:00;578;05.02.2018;1;578
05.02.2018;02:00-03:00;568;05.02.2018;2;568
05.02.2018;03:00-04:00;566;05.02.2018;3;566
05.02.2018;04:00-05:00;573;05.02.2018;4;573
05.02.2018;05:00-06:00;598;05.02.2018;5;598
05.02.2018;06:00-07:00;651;05.02.2018;6;651
05.02.2018;07:00-08:00;725;05.02.2018;7;725
05.02.2018;08:00-09:00;768;05.02.2018;8;768
05.02.2018;09:00-10:00;809;05.02.2018;9;809
05.02.2018;10:00-11:00;814;05.02.2018;10;814
05.02.2018;11:00-12:00;805;05.02.2018;11;805
05.02.2018;12:00-13:00;783;05.02.2018;12;783
05.02.2018;13:00-14:00;789;05.02.2018;13;789
05.02.2018;14:00-15:00;782;05.02.2018;14;782
05.02.2018;15:00-16:00;776;05.02.2018;15;776
05.02.2018;16:00-17:00;771;05.02.2018;16;771
05.02.2018;17:00-18:00;787;05.02.2018;17;787
05.02.2018;18:00-19:00;815;05.02.2018;18;815
05.02.2018;19:00-20:00;805;05.02.2018;19;805
05.02.2018;20:00-21:00;789;05.02.2018;20;789
05.02.2018;21:00-22:00;761;05.02.2018;21;761
05.02.2018;22:00-23:00;708;05.02.2018;22;708
05.02.2018;23:00-24:00;657;05.02.2018;23;657
06.02.2018;00:00-01:00;618;06.02.2018;0;618
06.02.2018;01:00-02:00;598;06.02.2018;1;598
06.02.2018;02:00-03:00;588;06.02.2018;2;588
06.02.2018;03:00-04:00;585;06.02.2018;3;585
06.02.2018;04:00-05:00;592;06.02.2018;4;592
06.02.2018;05:00-06:00;616;06.02.2018;5;616
06.02.2018;06:00-07:00;665;06.02.2018;6;665
06.02.2018;07:00-08:00;733;06.02.2018;7;733
06.02.2018;08:00-09:00;779;06.02.2018;8;779
06.02.2018;09:00-10:00;813;06.02.2018;9;813
06.02.2018;10:00-11:00;811;06.02.2018;10;811
06.02.2018;11:00-12:00;802;06.02.2018;11;802
06.02.2018;12:00-13:00;779;06.02.2018;12;779
06.02.2018;13:00-14:00;782;06.02.2018;13;782
06.02.2018;14:00-15:00;777;06.02.2018;14;777
06.02.2018;15:00-16:00;768;06.02.2018;15;768
06.02.2018;16:00-17:00;761;06.02.2018;16;761
06.02.2018;17:00-18:00;776;06.02.2018;17;776
06.02.2018;18:00-19:00;813;06.02.2018;18;813
06.02.2018;19:00-20:00;809;06.02.2018;19;809
06.02.2018;20:00-21:00;795;06.02.2018;20;795
06.02.2018;21:00-22:00;765;06.02.2018;21;765
06.02.2018;22:00-23:00;715;06.02.2018;22;715
06.02.2018;23:00-24:00;667;06.02.2018;23;667
07.02.2018;00:00-01:00;629;07.02.2018;0;629
07.02.2018;01:00-02:00;610;07.02.2018;1;610
07.02.2018;02:00-03:00;603;07.02.2018;2;603
07.02.2018;03:00-04:00;598;07.02.2018;3;598
07.02.2018;04:00-05:00;605;07.02.2018;4;605
07.02.2018;05:00-06:00;627;07.02.2018;5;627
07.02.2018;06:00-07:00;677;07.02.2018;6;677
07.02.2018;07:00-08:00;747;07.02.2018;7;747
07.02.2018;08:00-09:00;791;07.02.2018;8;791
07.02.2018;09:00-10:00;826;07.02.2018;9;826
07.02.2018;10:00-11:00;824;07.02.2018;10;824
07.02.2018;11:00-12:00;815;07.02.2018;11;815
07.02.2018;12:00-13:00;794;07.02.2018;12;794
07.02.2018;13:00-14:00;795;07.02.2018;13;795
07.02.2018;14:00-15:00;786;07.02.2018;14;786
07.02.2018;15:00-16:00;775;07.02.2018;15;775
07.02.2018;16:00-17:00;761;07.02.2018;16;761
07.02.2018;17:00-18:00;774;07.02.2018;17;774
07.02.2018;18:00-19:00;808;07.02.2018;18;808
07.02.2018;19:00-20:00;801;07.02.2018;19;801
07.02.2018;20:00-21:00;787;07.02.2018;20;787
07.02.2018;21:00-22:00;759;07.02.2018;21;759
07.02.2018;22:00-23:00;710;07.02.2018;22;710
07.02.2018;23:00-24:00;663;07.02.2018;23;663
08.02.2018;00:00-01:00;624;08.02.2018;0;624
08.02.2018;01:00-02:00;602;08.02.2018;1;602
08.02.2018;02:00-03:00;592;08.02.2018;2;592
08.02.2018;03:00-04:00;588;08.02.2018;3;588
08.02.2018;04:00-05:00;595;08.02.2018;4;595
08.02.2018;05:00-06:00;617;08.02.2018;5;617
08.02.2018;06:00-07:00;668;08.02.2018;6;668
08.02.2018;07:00-08:00;735;08.02.2018;7;735
08.02.2018;08:00-09:00;778;08.02.2018;8;778
08.02.2018;09:00-10:00;808;08.02.2018;9;808
08.02.2018;10:00-11:00;807;08.02.2018;10;807
08.02.2018;11:00-12:00;802;08.02.2018;11;802
08.02.2018;12:00-13:00;784;08.02.2018;12;784
08.02.2018;13:00-14:00;789;08.02.2018;13;789
08.02.2018;14:00-15:00;781;08.02.2018;14;781
08.02.2018;15:00-16:00;777;08.02.2018;15;777
08.02.2018;16:00-17:00;771;08.02.2018;16;771
08.02.2018;17:00-18:00;783;08.02.2018;17;783
08.02.2018;18:00-19:00;808;08.02.2018;18;808
08.02.2018;19:00-20:00;798;08.02.2018;19;798
08.02.2018;20:00-21:00;781;08.02.2018;20;781
08.02.2018;21:00-22:00;754;08.02.2018;21;754
08.02.2018;22:00-23:00;706;08.02.2018;22;706
08.02.2018;23:00-24:00;657;08.02.2018;23;657
09.02.2018;00:00-01:00;617;09.02.2018;0;617
09.02.2018;01:00-02:00;595;09.02.2018;1;595
09.02.2018;02:00-03:00;587;09.02.2018;2;587
09.02.2018;03:00-04:00;584;09.02.2018;3;584
09.02.2018;04:00-05:00;588;09.02.2018;4;588
09.02.2018;05:00-06:00;609;09.02.2018;5;609
09.02.2018;06:00-07:00;658;09.02.2018;6;658
09.02.2018;07:00-08:00;726;09.02.2018;7;726
09.02.2018;08:00-09:00;764;09.02.2018;8;764
09.02.2018;09:00-10:00;793;09.02.2018;9;793
09.02.2018;10:00-11:00;790;09.02.2018;10;790
09.02.2018;11:00-12:00;783;09.02.2018;11;783
09.02.2018;12:00-13:00;765;09.02.2018;12;765
09.02.2018;13:00-14:00;771;09.02.2018;13;771
09.02.2018;14:00-15:00;765;09.02.2018;14;765
09.02.2018;15:00-16:00;754;09.02.2018;15;754
09.02.2018;16:00-17:00;746;09.02.2018;16;746
09.02.2018;17:00-18:00;758;09.02.2018;17;758
09.02.2018;18:00-19:00;793;09.02.2018;18;793
09.02.2018;19:00-20:00;787;09.02.2018;19;787
09.02.2018;20:00-21:00;773;09.02.2018;20;773
09.02.2018;21:00-22:00;746;09.02.2018;21;746
09.02.2018;22:00-23:00;702;09.02.2018;22;702
09.02.2018;23:00-24:00;657;09.02.2018;23;657
10.02.2018;00:00-01:00;618;10.02.2018;0;618
10.02.2018;01:00-02:00;592;10.02.2018;1;592
10.02.2018;02:00-03:00;580;10.02.2018;2;580
10.02.2018;03:00-04:00;574;10.02.2018;3;574
10.02.2018;04:00-05:00;575;10.02.2018;4;575
10.02.2018;05:00-06:00;584;10.02.2018;5;584
10.02.2018;06:00-07:00;605;10.02.2018;6;605
10.02.2018;07:00-08:00;639;10.02.2018;7;639
10.02.2018;08:00-09:00;665;10.02.2018;8;665
10.02.2018;09:00-10:00;702;10.02.2018;9;702
10.02.2018;10:00-11:00;716;10.02.2018;10;716
10.02.2018;11:00-12:00;717;10.02.2018;11;717
10.02.2018;12:00-13:00;709;10.02.2018;12;709
10.02.2018;13:00-14:00;704;10.02.2018;13;704
10.02.2018;14:00-15:00;698;10.02.2018;14;698
10.02.2018;15:00-16:00;693;10.02.2018;15;693
10.02.2018;16:00-17:00;693;10.02.2018;16;693
10.02.2018;17:00-18:00;716;10.02.2018;17;716
10.02.2018;18:00-19:00;754;10.02.2018;18;754
10.02.2018;19:00-20:00;749;10.02.2018;19;749
10.02.2018;20:00-21:00;735;10.02.2018;20;735
10.02.2018;21:00-22:00;711;10.02.2018;21;711
10.02.2018;22:00-23:00;674;10.02.2018;22;674
10.02.2018;23:00-24:00;636;10.02.2018;23;636
11.02.2018;00:00-01:00;602;11.02.2018;0;602
11.02.2018;01:00-02:00;578;11.02.2018;1;578
11.02.2018;02:00-03:00;564;11.02.2018;2;564
11.02.2018;03:00-04:00;559;11.02.2018;3;559
11.02.2018;04:00-05:00;559;11.02.2018;4;559
11.02.2018;05:00-06:00;567;11.02.2018;5;567
11.02.2018;06:00-07:00;584;11.02.2018;6;584
11.02.2018;07:00-08:00;602;11.02.2018;7;602
11.02.2018;08:00-09:00;621;11.02.2018;8;621
11.02.2018;09:00-10:00;659;11.02.2018;9;659
11.02.2018;10:00-11:00;678;11.02.2018;10;678
11.02.2018;11:00-12:00;680;11.02.2018;11;680
