Дата;Местное время Тверь;Потребление факт, МВтч;DATE;HOUR;FACT
17.04.2016;23:00-24:00;486;17.04.2016;23;486
18.04.2016;00:00-01:00;452;18.04.2016;0;452
18.04.2016;01:00-02:00;432;18.04.2016;1;432
18.04.2016;02:00-03:00;423;18.04.2016;2;423
18.04.2016;03:00-04:00;421;18.04.2016;3;421
18.04.2016;04:00-05:00;426;18.04.2016;4;426
18.04.2016;05:00-06:00;430;18.04.2016;5;430
18.04.2016;06:00-07:00;473;18.04.2016;6;473
18.04.2016;07:00-08:00;536;18.04.2016;7;536
18.04.2016;08:00-09:00;599;18.04.2016;8;599
18.04.2016;09:00-10:00;634;18.04.2016;9;634
18.04.2016;10:00-11:00;638;18.04.2016;10;638
18.04.2016;11:00-12:00;632;18.04.2016;11;632
18.04.2016;12:00-13:00;614;18.04.2016;12;614
18.04.2016;13:00-14:00;609;18.04.2016;13;609
18.04.2016;14:00-15:00;597;18.04.2016;14;597
18.04.2016;15:00-16:00;585;18.04.2016;15;585
18.04.2016;16:00-17:00;562;18.04.2016;16;562
18.04.2016;17:00-18:00;544;18.04.2016;17;544
18.04.2016;18:00-19:00;547;18.04.2016;18;547
18.04.2016;19:00-20:00;562;18.04.2016;19;562
18.04.2016;20:00-21:00;607;18.04.2016;20;607
18.04.2016;21:00-22:00;606;18.04.2016;21;606
18.04.2016;22:00-23:00;559;18.04.2016;22;559
18.04.2016;23:00-24:00;506;18.04.2016;23;506
19.04.2016;00:00-01:00;469;19.04.2016;0;469
19.04.2016;01:00-02:00;448;19.04.2016;1;448
19.04.2016;02:00-03:00;440;19.04.2016;2;440
19.04.2016;03:00-04:00;436;19.04.2016;3;436
19.04.2016;04:00-05:00;440;19.04.2016;4;440
19.04.2016;05:00-06:00;440;19.04.2016;5;440
19.04.2016;06:00-07:00;481;19.04.2016;6;481
19.04.2016;07:00-08:00;534;19.04.2016;7;534
19.04.2016;08:00-09:00;590;19.04.2016;8;590
19.04.2016;09:00-10:00;612;19.04.2016;9;612
19.04.2016;10:00-11:00;607;19.04.2016;10;607
19.04.2016;11:00-12:00;606;19.04.2016;11;606
19.04.2016;12:00-13:00;590;19.04.2016;12;590
19.04.2016;13:00-14:00;602;19.04.2016;13;602
19.04.2016;14:00-15:00;598;19.04.2016;14;598
19.04.2016;15:00-16:00;591;19.04.2016;15;591
19.04.2016;16:00-17:00;579;19.04.2016;16;579
19.04.2016;17:00-18:00;567;19.04.2016;17;567
19.04.2016;18:00-19:00;574;19.04.2016;18;574
19.04.2016;19:00-20:00;591;19.04.2016;19;591
19.04.2016;20:00-21:00;622;19.04.2016;20;622
19.04.2016;21:00-22:00;612;19.04.2016;21;612
19.04.2016;22:00-23:00;562;19.04.2016;22;562
19.04.2016;23:00-24:00;511;19.04.2016;23;511
20.04.2016;00:00-01:00;473;20.04.2016;0;473
20.04.2016;01:00-02:00;451;20.04.2016;1;451
20.04.2016;02:00-03:00;444;20.04.2016;2;444
20.04.2016;03:00-04:00;440;20.04.2016;3;440
20.04.2016;04:00-05:00;441;20.04.2016;4;441
20.04.2016;05:00-06:00;442;20.04.2016;5;442
20.04.2016;06:00-07:00;482;20.04.2016;6;482
20.04.2016;07:00-08:00;535;20.04.2016;7;535
20.04.2016;08:00-09:00;588;20.04.2016;8;588
20.04.2016;09:00-10:00;613;20.04.2016;9;613
20.04.2016;10:00-11:00;615;20.04.2016;10;615
20.04.2016;11:00-12:00;612;20.04.2016;11;612
20.04.2016;12:00-13:00;597;20.04.2016;12;597
20.04.2016;13:00-14:00;605;20.04.2016;13;605
20.04.2016;14:00-15:00;601;20.04.2016;14;601
20.04.2016;15:00-16:00;590;20.04.2016;15;590
20.04.2016;16:00-17:00;575;20.04.2016;16;575
20.04.2016;17:00-18:00;556;20.04.2016;17;556
20.04.2016;18:00-19:00;556;20.04.2016;18;556
20.04.2016;19:00-20:00;570;20.04.2016;19;570
20.04.2016;20:00-21:00;616;20.04.2016;20;616
20.04.2016;21:00-22:00;618;20.04.2016;21;618
20.04.2016;22:00-23:00;569;20.04.2016;22;569
20.04.2016;23:00-24:00;516;20.04.2016;23;516
21.04.2016;00:00-01:00;481;21.04.2016;0;481
21.04.2016;01:00-02:00;459;21.04.2016;1;459
21.04.2016;02:00-03:00;451;21.04.2016;2;451
21.04.2016;03:00-04:00;448;21.04.2016;3;448
21.04.2016;04:00-05:00;447;21.04.2016;4;447
21.04.2016;05:00-06:00;445;21.04.2016;5;445
21.04.2016;06:00-07:00;482;21.04.2016;6;482
21.04.2016;07:00-08:00;539;21.04.2016;7;539
21.04.2016;08:00-09:00;601;21.04.2016;8;601
21.04.2016;09:00-10:00;630;21.04.2016;9;630
21.04.2016;10:00-11:00;627;21.04.2016;10;627
21.04.2016;11:00-12:00;621;21.04.2016;11;621
21.04.2016;12:00-13:00;605;21.04.2016;12;605
21.04.2016;13:00-14:00;613;21.04.2016;13;613
21.04.2016;14:00-15:00;604;21.04.2016;14;604
21.04.2016;15:00-16:00;598;21.04.2016;15;598
21.04.2016;16:00-17:00;587;21.04.2016;16;587
21.04.2016;17:00-18:00;575;21.04.2016;17;575
21.04.2016;18:00-19:00;575;21.04.2016;18;575
21.04.2016;19:00-20:00;586;21.04.2016;19;586
21.04.2016;20:00-21:00;621;21.04.2016;20;621
21.04.2016;21:00-22:00;627;21.04.2016;21;627
21.04.2016;22:00-23:00;580;21.04.2016;22;580
21.04.2016;23:00-24:00;526;21.04.2016;23;526
22.04.2016;00:00-01:00;487;22.04.2016;0;487
22.04.2016;01:00-02:00;465;22.04.2016;1;465
22.04.2016;02:00-03:00;456;22.04.2016;2;456
22.04.2016;03:00-04:00;452;22.04.2016;3;452
22.04.2016;04:00-05:00;454;22.04.2016;4;454
22.04.2016;05:00-06:00;453;22.04.2016;5;453
22.04.2016;06:00-07:00;489;22.04.2016;6;489
22.04.2016;07:00-08:00;544;22.04.2016;7;544
22.04.2016;08:00-09:00;597;22.04.2016;8;597
22.04.2016;09:00-10:00;626;22.04.2016;9;626
22.04.2016;10:00-11:00;625;22.04.2016;10;625
22.04.2016;11:00-12:00;619;22.04.2016;11;619
22.04.2016;12:00-13:00;601;22.04.2016;12;601
22.04.2016;13:00-14:00;607;22.04.2016;13;607
22.04.2016;14:00-15:00;599;22.04.2016;14;599
22.04.2016;15:00-16:00;592;22.04.2016;15;592
22.04.2016;16:00-17:00;579;22.04.2016;16;579
22.04.2016;17:00-18:00;567;22.04.2016;17;567
22.04.2016;18:00-19:00;569;22.04.2016;18;569
22.04.2016;19:00-20:00;581;22.04.2016;19;581
22.04.2016;20:00-21:00;621;22.04.2016;20;621
22.04.2016;21:00-22:00;627;22.04.2016;21;627
22.04.2016;22:00-23:00;586;22.04.2016;22;586
22.04.2016;23:00-24:00;538;22.04.2016;23;538
23.04.2016;00:00-01:00;498;23.04.2016;0;498
23.04.2016;01:00-02:00;473;23.04.2016;1;473
23.04.2016;02:00-03:00;462;23.04.2016;2;462
23.04.2016;03:00-04:00;456;23.04.2016;3;456
23.04.2016;04:00-05:00;452;23.04.2016;4;452
23.04.2016;05:00-06:00;441;23.04.2016;5;441
23.04.2016;06:00-07:00;458;23.04.2016;6;458
23.04.2016;07:00-08:00;488;23.04.2016;7;488
23.04.2016;08:00-09:00;534;23.04.2016;8;534
23.04.2016;09:00-10:00;559;23.04.2016;9;559
23.04.2016;10:00-11:00;564;23.04.2016;10;564
23.04.2016;11:00-12:00;563;23.04.2016;11;563
23.04.2016;12:00-13:00;558;23.04.2016;12;558
23.04.2016;13:00-14:00;555;23.04.2016;13;555
23.04.2016;14:00-15:00;547;23.04.2016;14;547
23.04.2016;15:00-16:00;539;23.04.2016;15;539
23.04.2016;16:00-17:00;538;23.04.2016;16;538
23.04.2016;17:00-18:00;539;23.04.2016;17;539
23.04.2016;18:00-19:00;543;23.04.2016;18;543
23.04.2016;19:00-20:00;561;23.04.2016;19;561
23.04.2016;20:00-21:00;600;23.04.2016;20;600
23.04.2016;21:00-22:00;611;23.04.2016;21;611
23.04.2016;22:00-23:00;571;23.04.2016;22;571
23.04.2016;23:00-24:00;526;23.04.2016;23;526
24.04.2016;00:00-01:00;490;24.04.2016;0;490
24.04.2016;01:00-02:00;464;24.04.2016;1;464
24.04.2016;02:00-03:00;452;24.04.2016;2;452
24.04.2016;03:00-04:00;445;24.04.2016;3;445
24.04.2016;04:00-05:00;439;24.04.2016;4;439
24.04.2016;05:00-06:00;427;24.04.2016;5;427
24.04.2016;06:00-07:00;438;24.04.2016;6;438
24.04.2016;07:00-08:00;459;24.04.2016;7;459
24.04.2016;08:00-09:00;494;24.04.2016;8;494
24.04.2016;09:00-10:00;519;24.04.2016;9;519
24.04.2016;10:00-11:00;524;24.04.2016;10;524
24.04.2016;11:00-12:00;520;24.04.2016;11;520
24.04.2016;12:00-13:00;516;24.04.2016;12;516
24.04.2016;13:00-14:00;513;24.04.2016;13;513
24.04.2016;14:00-15:00;507;24.04.2016;14;507
24.04.2016;15:00-16:00;503;24.04.2016;15;503
24.04.2016;16:00-17:00;504;24.04.2016;16;504
24.04.2016;17:00-18:00;510;24.04.2016;17;510
24.04.2016;18:00-19:00;522;24.04.2016;18;522
24.04.2016;19:00-20:00;545;24.04.2016;19;545
24.04.2016;20:00-21:00;585;24.04.2016;20;585
24.04.2016;21:00-22:00;588;24.04.2016;21;588
24.04.2016;22:00-23:00;542;24.04.2016;22;542
24.04.2016;23:00-24:00;494;24.04.2016;23;494
25.04.2016;00:00-01:00;459;25.04.2016;0;459
25.04.2016;01:00-02:00;436;25.04.2016;1;436
25.04.2016;02:00-03:00;426;25.04.2016;2;426
25.04.2016;03:00-04:00;422;25.04.2016;3;422
25.04.2016;04:00-05:00;422;25.04.2016;4;422
25.04.2016;05:00-06:00;422;25.04.2016;5;422
25.04.2016;06:00-07:00;467;25.04.2016;6;467
25.04.2016;07:00-08:00;529;25.04.2016;7;529
25.04.2016;08:00-09:00;592;25.04.2016;8;592
25.04.2016;09:00-10:00;621;25.04.2016;9;621
25.04.2016;10:00-11:00;617;25.04.2016;10;617
25.04.2016;11:00-12:00;603;25.04.2016;11;603
25.04.2016;12:00-13:00;585;25.04.2016;12;585
25.04.2016;13:00-14:00;589;25.04.2016;13;589
25.04.2016;14:00-15:00;581;25.04.2016;14;581
25.04.2016;15:00-16:00;572;25.04.2016;15;572
25.04.2016;16:00-17:00;558;25.04.2016;16;558
25.04.2016;17:00-18:00;546;25.04.2016;17;546
25.04.2016;18:00-19:00;549;25.04.2016;18;549
25.04.2016;19:00-20:00;560;25.04.2016;19;560
25.04.2016;20:00-21:00;595;25.04.2016;20;595
25.04.2016;21:00-22:00;596;25.04.2016;21;596
25.04.2016;22:00-23:00;548;25.04.2016;22;548
25.04.2016;23:00-24:00;496;25.04.2016;23;496
26.04.2016;00:00-01:00;456;26.04.2016;0;456
26.04.2016;01:00-02:00;434;26.04.2016;1;434
26.04.2016;02:00-03:00;425;26.04.2016;2;425
26.04.2016;03:00-04:00;420;26.04.2016;3;420
26.04.2016;04:00-05:00;418;26.04.2016;4;418
26.04.2016;05:00-06:00;420;26.04.2016;5;420
26.04.2016;06:00-07:00;457;26.04.2016;6;457
26.04.2016;07:00-08:00;516;26.04.2016;7;516
26.04.2016;08:00-09:00;581;26.04.2016;8;581
26.04.2016;09:00-10:00;603;26.04.2016;9;603
26.04.2016;10:00-11:00;601;26.04.2016;10;601
26.04.2016;11:00-12:00;593;26.04.2016;11;593
26.04.2016;12:00-13:00;573;26.04.2016;12;573
26.04.2016;13:00-14:00;586;26.04.2016;13;586
26.04.2016;14:00-15:00;580;26.04.2016;14;580
26.04.2016;15:00-16:00;576;26.04.2016;15;576
26.04.2016;16:00-17:00;561;26.04.2016;16;561
26.04.2016;17:00-18:00;551;26.04.2016;17;551
26.04.2016;18:00-19:00;560;26.04.2016;18;560
26.04.2016;19:00-20:00;574;26.04.2016;19;574
26.04.2016;20:00-21:00;596;26.04.2016;20;596
26.04.2016;21:00-22:00;591;26.04.2016;21;591
26.04.2016;22:00-23:00;539;26.04.2016;22;539
26.04.2016;23:00-24:00;487;26.04.2016;23;487
27.04.2016;00:00-01:00;451;27.04.2016;0;451
27.04.2016;01:00-02:00;431;27.04.2016;1;431
27.04.2016;02:00-03:00;421;27.04.2016;2;421
27.04.2016;03:00-04:00;419;27.04.2016;3;419
27.04.2016;04:00-05:00;415;27.04.2016;4;415
27.04.2016;05:00-06:00;417;27.04.2016;5;417
27.04.2016;06:00-07:00;458;27.04.2016;6;458
27.04.2016;07:00-08:00;518;27.04.2016;7;518
27.04.2016;08:00-09:00;582;27.04.2016;8;582
27.04.2016;09:00-10:00;610;27.04.2016;9;610
27.04.2016;10:00-11:00;609;27.04.2016;10;609
27.04.2016;11:00-12:00;603;27.04.2016;11;603
27.04.2016;12:00-13:00;592;27.04.2016;12;592
27.04.2016;13:00-14:00;592;27.04.2016;13;592
27.04.2016;14:00-15:00;593;27.04.2016;14;593
27.04.2016;15:00-16:00;583;27.04.2016;15;583
27.04.2016;16:00-17:00;565;27.04.2016;16;565
27.04.2016;17:00-18:00;554;27.04.2016;17;554
27.04.2016;18:00-19:00;559;27.04.2016;18;559
27.04.2016;19:00-20:00;567;27.04.2016;19;567
27.04.2016;20:00-21:00;593;27.04.2016;20;593
27.04.2016;21:00-22:00;596;27.04.2016;21;596
27.04.2016;22:00-23:00;542;27.04.2016;22;542
27.04.2016;23:00-24:00;488;27.04.2016;23;488
28.04.2016;00:00-01:00;450;28.04.2016;0;450
28.04.2016;01:00-02:00;430;28.04.2016;1;430
28.04.2016;02:00-03:00;420;28.04.2016;2;420
28.04.2016;03:00-04:00;416;28.04.2016;3;416
28.04.2016;04:00-05:00;414;28.04.2016;4;414
28.04.2016;05:00-06:00;418;28.04.2016;5;418
28.04.2016;06:00-07:00;464;28.04.2016;6;464
28.04.2016;07:00-08:00;521;28.04.2016;7;521
28.04.2016;08:00-09:00;579;28.04.2016;8;579
28.04.2016;09:00-10:00;603;28.04.2016;9;603
28.04.2016;10:00-11:00;597;28.04.2016;10;597
28.04.2016;11:00-12:00;589;28.04.2016;11;589
28.04.2016;12:00-13:00;573;28.04.2016;12;573
28.04.2016;13:00-14:00;578;28.04.2016;13;578
28.04.2016;14:00-15:00;573;28.04.2016;14;573
28.04.2016;15:00-16:00;565;28.04.2016;15;565
28.04.2016;16:00-17:00;550;28.04.2016;16;550
28.04.2016;17:00-18:00;536;28.04.2016;17;536
28.04.2016;18:00-19:00;541;28.04.2016;18;541
28.04.2016;19:00-20:00;550;28.04.2016;19;550
28.04.2016;20:00-21:00;588;28.04.2016;20;588
28.04.2016;21:00-22:00;602;28.04.2016;21;602
28.04.2016;22:00-23:00;554;28.04.2016;22;554
28.04.2016;23:00-24:00;496;28.04.2016;23;496
29.04.2016;00:00-01:00;450;29.04.2016;0;450
29.04.2016;01:00-02:00;424;29.04.2016;1;424
29.04.2016;02:00-03:00;413;29.04.2016;2;413
29.04.2016;03:00-04:00;408;29.04.2016;3;408
29.04.2016;04:00-05:00;404;29.04.2016;4;404
29.04.2016;05:00-06:00;409;29.04.2016;5;409
29.04.2016;06:00-07:00;446;29.04.2016;6;446
29.04.2016;07:00-08:00;497;29.04.2016;7;497
29.04.2016;08:00-09:00;551;29.04.2016;8;551
29.04.2016;09:00-10:00;573;29.04.2016;9;573
29.04.2016;10:00-11:00;568;29.04.2016;10;568
29.04.2016;11:00-12:00;552;29.04.2016;11;552
29.04.2016;12:00-13:00;538;29.04.2016;12;538
29.04.2016;13:00-14:00;544;29.04.2016;13;544
29.04.2016;14:00-15:00;534;29.04.2016;14;534
29.04.2016;15:00-16:00;521;29.04.2016;15;521
29.04.2016;16:00-17:00;506;29.04.2016;16;506
29.04.2016;17:00-18:00;495;29.04.2016;17;495
29.04.2016;18:00-19:00;499;29.04.2016;18;499
29.04.2016;19:00-20:00;508;29.04.2016;19;508
29.04.2016;20:00-21:00;550;29.04.2016;20;550
29.04.2016;21:00-22:00;582;29.04.2016;21;582
29.04.2016;22:00-23:00;544;29.04.2016;22;544
29.04.2016;23:00-24:00;492;29.04.2016;23;492
30.04.2016;00:00-01:00;450;30.04.2016;0;450
30.04.2016;01:00-02:00;419;30.04.2016;1;419
30.04.2016;02:00-03:00;405;30.04.2016;2;405
30.04.2016;03:00-04:00;400;30.04.2016;3;400
30.04.2016;04:00-05:00;388;30.04.2016;4;388
30.04.2016;05:00-06:00;379;30.04.2016;5;379
30.04.2016;06:00-07:00;401;30.04.2016;6;401
30.04.2016;07:00-08:00;433;30.04.2016;7;433
30.04.2016;08:00-09:00;474;30.04.2016;8;474
30.04.2016;09:00-10:00;503;30.04.2016;9;503
30.04.2016;10:00-11:00;508;30.04.2016;10;508
30.04.2016;11:00-12:00;500;30.04.2016;11;500
30.04.2016;12:00-13:00;494;30.04.2016;12;494
30.04.2016;13:00-14:00;491;30.04.2016;13;491
30.04.2016;14:00-15:00;485;30.04.2016;14;485
30.04.2016;15:00-16:00;479;30.04.2016;15;479
30.04.2016;16:00-17:00;477;30.04.2016;16;477
30.04.2016;17:00-18:00;476;30.04.2016;17;476
30.04.2016;18:00-19:00;480;30.04.2016;18;480
30.04.2016;19:00-20:00;492;30.04.2016;19;492
30.04.2016;20:00-21:00;539;30.04.2016;20;539
30.04.2016;21:00-22:00;578;30.04.2016;21;578
30.04.2016;22:00-23:00;541;30.04.2016;22;541
30.04.2016;23:00-24:00;491;30.04.2016;23;491
01.05.2016;00:00-01:00;445;01.05.2016;0;445
01.05.2016;01:00-02:00;418;01.05.2016;1;418
01.05.2016;02:00-03:00;405;01.05.2016;2;405
01.05.2016;03:00-04:00;398;01.05.2016;3;398
01.05.2016;04:00-05:00;385;01.05.2016;4;385
01.05.2016;05:00-06:00;375;01.05.2016;5;375
01.05.2016;06:00-07:00;388;01.05.2016;6;388
01.05.2016;07:00-08:00;407;01.05.2016;7;407
01.05.2016;08:00-09:00;435;01.05.2016;8;435
01.05.2016;09:00-10:00;450;01.05.2016;9;450
01.05.2016;10:00-11:00;449;01.05.2016;10;449
01.05.2016;11:00-12:00;439;01.05.2016;11;439
01.05.2016;12:00-13:00;432;01.05.2016;12;432
01.05.2016;13:00-14:00;425;01.05.2016;13;425
01.05.2016;14:00-15:00;417;01.05.2016;14;417
01.05.2016;15:00-16:00;411;01.05.2016;15;411
01.05.2016;16:00-17:00;408;01.05.2016;16;408
01.05.2016;17:00-18:00;410;01.05.2016;17;410
01.05.2016;18:00-19:00;418;01.05.2016;18;418
01.05.2016;19:00-20:00;432;01.05.2016;19;432
01.05.2016;20:00-21:00;481;01.05.2016;20;481
01.05.2016;21:00-22:00;532;01.05.2016;21;532
01.05.2016;22:00-23:00;500;01.05.2016;22;500
01.05.2016;23:00-24:00;456;01.05.2016;23;456
02.05.2016;00:00-01:00;420;02.05.2016;0;420
02.05.2016;01:00-02:00;396;02.05.2016;1;396
02.05.2016;02:00-03:00;386;02.05.2016;2;386
02.05.2016;03:00-04:00;382;02.05.2016;3;382
02.05.2016;04:00-05:00;366;02.05.2016;4;366
02.05.2016;05:00-06:00;362;02.05.2016;5;362
02.05.2016;06:00-07:00;377;02.05.2016;6;377
02.05.2016;07:00-08:00;402;02.05.2016;7;402
02.05.2016;08:00-09:00;441;02.05.2016;8;441
02.05.2016;09:00-10:00;467;02.05.2016;9;467
02.05.2016;10:00-11:00;472;02.05.2016;10;472
02.05.2016;11:00-12:00;463;02.05.2016;11;463
02.05.2016;12:00-13:00;456;02.05.2016;12;456
02.05.2016;13:00-14:00;454;02.05.2016;13;454
02.05.2016;14:00-15:00;449;02.05.2016;14;449
02.05.2016;15:00-16:00;443;02.05.2016;15;443
02.05.2016;16:00-17:00;440;02.05.2016;16;440
02.05.2016;17:00-18:00;440;02.05.2016;17;440
02.05.2016;18:00-19:00;447;02.05.2016;18;447
02.05.2016;19:00-20:00;461;02.05.2016;19;461
02.05.2016;20:00-21:00;505;02.05.2016;20;505
02.05.2016;21:00-22:00;547;02.05.2016;21;547
02.05.2016;22:00-23:00;510;02.05.2016;22;510
02.05.2016;23:00-24:00;461;02.05.2016;23;461
03.05.2016;00:00-01:00;422;03.05.2016;0;422
03.05.2016;01:00-02:00;394;03.05.2016;1;394
03.05.2016;02:00-03:00;383;03.05.2016;2;383
03.05.2016;03:00-04:00;378;03.05.2016;3;378
03.05.2016;04:00-05:00;364;03.05.2016;4;364
03.05.2016;05:00-06:00;358;03.05.2016;5;358
03.05.2016;06:00-07:00;375;03.05.2016;6;375
03.05.2016;07:00-08:00;406;03.05.2016;7;406
03.05.2016;08:00-09:00;448;03.05.2016;8;448
03.05.2016;09:00-10:00;472;03.05.2016;9;472
03.05.2016;10:00-11:00;475;03.05.2016;10;475
03.05.2016;11:00-12:00;471;03.05.2016;11;471
03.05.2016;12:00-13:00;464;03.05.2016;12;464
03.05.2016;13:00-14:00;463;03.05.2016;13;463
03.05.2016;14:00-15:00;459;03.05.2016;14;459
03.05.2016;15:00-16:00;453;03.05.2016;15;453
03.05.2016;16:00-17:00;450;03.05.2016;16;450
03.05.2016;17:00-18:00;447;03.05.2016;17;447
03.05.2016;18:00-19:00;449;03.05.2016;18;449
03.05.2016;19:00-20:00;460;03.05.2016;19;460
03.05.2016;20:00-21:00;504;03.05.2016;20;504
03.05.2016;21:00-22:00;545;03.05.2016;21;545
03.05.2016;22:00-23:00;503;03.05.2016;22;503
03.05.2016;23:00-24:00;451;03.05.2016;23;451
04.05.2016;00:00-01:00;407;04.05.2016;0;407
04.05.2016;01:00-02:00;385;04.05.2016;1;385
04.05.2016;02:00-03:00;375;04.05.2016;2;375
04.05.2016;03:00-04:00;370;04.05.2016;3;370
04.05.2016;04:00-05:00;360;04.05.2016;4;360
04.05.2016;05:00-06:00;367;04.05.2016;5;367
04.05.2016;06:00-07:00;411;04.05.2016;6;411
04.05.2016;07:00-08:00;463;04.05.2016;7;463
04.05.2016;08:00-09:00;516;04.05.2016;8;516
04.05.2016;09:00-10:00;541;04.05.2016;9;541
04.05.2016;10:00-11:00;542;04.05.2016;10;542
04.05.2016;11:00-12:00;535;04.05.2016;11;535
04.05.2016;12:00-13:00;517;04.05.2016;12;517
04.05.2016;13:00-14:00;523;04.05.2016;13;523
04.05.2016;14:00-15:00;516;04.05.2016;14;516
04.05.2016;15:00-16:00;509;04.05.2016;15;509
04.05.2016;16:00-17:00;490;04.05.2016;16;490
04.05.2016;17:00-18:00;478;04.05.2016;17;478
04.05.2016;18:00-19:00;483;04.05.2016;18;483
04.05.2016;19:00-20:00;490;04.05.2016;19;490
04.05.2016;20:00-21:00;526;04.05.2016;20;526
04.05.2016;21:00-22:00;556;04.05.2016;21;556
04.05.2016;22:00-23:00;512;04.05.2016;22;512
04.05.2016;23:00-24:00;458;04.05.2016;23;458
05.05.2016;00:00-01:00;411;05.05.2016;0;411
05.05.2016;01:00-02:00;387;05.05.2016;1;387
05.05.2016;02:00-03:00;374;05.05.2016;2;374
05.05.2016;03:00-04:00;369;05.05.2016;3;369
05.05.2016;04:00-05:00;358;05.05.2016;4;358
05.05.2016;05:00-06:00;364;05.05.2016;5;364
05.05.2016;06:00-07:00;409;05.05.2016;6;409
05.05.2016;07:00-08:00;464;05.05.2016;7;464
05.05.2016;08:00-09:00;520;05.05.2016;8;520
05.05.2016;09:00-10:00;549;05.05.2016;9;549
05.05.2016;10:00-11:00;552;05.05.2016;10;552
05.05.2016;11:00-12:00;548;05.05.2016;11;548
05.05.2016;12:00-13:00;540;05.05.2016;12;540
05.05.2016;13:00-14:00;549;05.05.2016;13;549
05.05.2016;14:00-15:00;544;05.05.2016;14;544
05.05.2016;15:00-16:00;533;05.05.2016;15;533
05.05.2016;16:00-17:00;512;05.05.2016;16;512
05.05.2016;17:00-18:00;501;05.05.2016;17;501
05.05.2016;18:00-19:00;510;05.05.2016;18;510
05.05.2016;19:00-20:00;524;05.05.2016;19;524
05.05.2016;20:00-21:00;542;05.05.2016;20;542
05.05.2016;21:00-22:00;570;05.05.2016;21;570
05.05.2016;22:00-23:00;526;05.05.2016;22;526
05.05.2016;23:00-24:00;471;05.05.2016;23;471
06.05.2016;00:00-01:00;424;06.05.2016;0;424
06.05.2016;01:00-02:00;399;06.05.2016;1;399
06.05.2016;02:00-03:00;389;06.05.2016;2;389
06.05.2016;03:00-04:00;383;06.05.2016;3;383
06.05.2016;04:00-05:00;369;06.05.2016;4;369
06.05.2016;05:00-06:00;378;06.05.2016;5;378
06.05.2016;06:00-07:00;418;06.05.2016;6;418
06.05.2016;07:00-08:00;466;06.05.2016;7;466
06.05.2016;08:00-09:00;519;06.05.2016;8;519
06.05.2016;09:00-10:00;539;06.05.2016;9;539
06.05.2016;10:00-11:00;534;06.05.2016;10;534
06.05.2016;11:00-12:00;526;06.05.2016;11;526
06.05.2016;12:00-13:00;512;06.05.2016;12;512
06.05.2016;13:00-14:00;517;06.05.2016;13;517
06.05.2016;14:00-15:00;512;06.05.2016;14;512
06.05.2016;15:00-16:00;500;06.05.2016;15;500
06.05.2016;16:00-17:00;483;06.05.2016;16;483
06.05.2016;17:00-18:00;467;06.05.2016;17;467
06.05.2016;18:00-19:00;468;06.05.2016;18;468
06.05.2016;19:00-20:00;474;06.05.2016;19;474
06.05.2016;20:00-21:00;509;06.05.2016;20;509
06.05.2016;21:00-22:00;557;06.05.2016;21;557
06.05.2016;22:00-23:00;524;06.05.2016;22;524
06.05.2016;23:00-24:00;472;06.05.2016;23;472
07.05.2016;00:00-01:00;426;07.05.2016;0;426
07.05.2016;01:00-02:00;396;07.05.2016;1;396
07.05.2016;02:00-03:00;384;07.05.2016;2;384
07.05.2016;03:00-04:00;378;07.05.2016;3;378
07.05.2016;04:00-05:00;361;07.05.2016;4;361
07.05.2016;05:00-06:00;359;07.05.2016;5;359
07.05.2016;06:00-07:00;377;07.05.2016;6;377
07.05.2016;07:00-08:00;403;07.05.2016;7;403
07.05.2016;08:00-09:00;445;07.05.2016;8;445
07.05.2016;09:00-10:00;468;07.05.2016;9;468
07.05.2016;10:00-11:00;470;07.05.2016;10;470
07.05.2016;11:00-12:00;464;07.05.2016;11;464
07.05.2016;12:00-13:00;457;07.05.2016;12;457
07.05.2016;13:00-14:00;455;07.05.2016;13;455
07.05.2016;14:00-15:00;449;07.05.2016;14;449
07.05.2016;15:00-16:00;440;07.05.2016;15;440
07.05.2016;16:00-17:00;436;07.05.2016;16;436
07.05.2016;17:00-18:00;435;07.05.2016;17;435
07.05.2016;18:00-19:00;437;07.05.2016;18;437
07.05.2016;19:00-20:00;447;07.05.2016;19;447
07.05.2016;20:00-21:00;482;07.05.2016;20;482
07.05.2016;21:00-22:00;534;07.05.2016;21;534
07.05.2016;22:00-23:00;503;07.05.2016;22;503
07.05.2016;23:00-24:00;455;07.05.2016;23;455
08.05.2016;00:00-01:00;413;08.05.2016;0;413
08.05.2016;01:00-02:00;386;08.05.2016;1;386
08.05.2016;02:00-03:00;371;08.05.2016;2;371
08.05.2016;03:00-04:00;364;08.05.2016;3;364
08.05.2016;04:00-05:00;348;08.05.2016;4;348
08.05.2016;05:00-06:00;346;08.05.2016;5;346
08.05.2016;06:00-07:00;359;08.05.2016;6;359
08.05.2016;07:00-08:00;382;08.05.2016;7;382
08.05.2016;08:00-09:00;421;08.05.2016;8;421
08.05.2016;09:00-10:00;445;08.05.2016;9;445
08.05.2016;10:00-11:00;448;08.05.2016;10;448
08.05.2016;11:00-12:00;444;08.05.2016;11;444
08.05.2016;12:00-13:00;440;08.05.2016;12;440
08.05.2016;13:00-14:00;438;08.05.2016;13;438
08.05.2016;14:00-15:00;433;08.05.2016;14;433
08.05.2016;15:00-16:00;424;08.05.2016;15;424
08.05.2016;16:00-17:00;422;08.05.2016;16;422
