fact,pred
164441,174034.859375
167216,172378.421875
173377,183869.515625
183192,193631.421875
186371,186644.5
181179,194372.40625
179116,205748.390625
201212,209877.46875
188681,204730.796875
191039,201077.328125
171910,180252.125
161978,177967.1875
178613,188933.765625
202083,211671.671875
196845,200097.515625
173243,185722.796875
168837,176928.984375
202994,192773
212913,207267.203125
190203,197725.578125
191268,201739.046875
185171,201780.03125
193853,188071.953125
221471,210353.96875
179552,185635.84375
187292,183593.359375
210494,201036.109375
207863,200567.3125
176345,176452.109375
181464,185751.3125
194884,201642.296875
223299,214090
202201,198532.59375
153770,170307.609375
193904,205142.984375
220947,205079.609375
207765,202523.796875
178103,189408.96875
180006,176505.125
183109,181622.03125
209410,205154.921875
202079,196704.3125
189021,191195.6875
172575,180045.4375
180597,182283.328125
211107,202898.640625
216800,212433.671875
218267,201509.265625
207867,200078.0625
183296,173799
201197,188817.953125
194929,198912.765625
184275,176181.90625
202844,194536.53125
203703,213317.796875
215685,214051.625
206454,206731.828125
181148,182127.984375
179400,192608.34375
186856,202672.765625
205775,210771.859375
196543,207163.65625
204971,204483.5625
207988,207187.5625
182137,185481.171875
151639,181411.53125
204790,211568.75
190997,201533.859375
210167,196627.796875
217275,207129.28125
203577,203845.125
187586,188511.71875
202847,200707.953125
206859,214523.5
186256,207587.265625
188993,193014.171875
187995,178714.1875
222356,210921.25
191075,201444.703125
194766,192242.796875
186608,172175.34375
193011,194348.875
206338,205819.828125
206171,200620.6875
220125,203591
222471,214270.375
215607,203401.390625
202144,201371.71875
167822,171740.4375
174640,177523.578125
207013,213444.578125
214741,207924.296875
205981,202539.640625
181953,196939.5
187911,187857.5625
182263,182127.109375
186051,180719.953125
204188,197945.375
225715,211549.984375
208106,207885.03125
210571,211703.96875
202679,198805.234375
214080,211853.234375
197017,192520.203125
209456,207377.125
227928,219497.078125
203155,205191.109375
204016,192980.484375
188935,188039.671875
192298,182610.4375
209098,212890.40625
214850,206822.734375
227863,219785.296875
226530,218518.359375
229410,219806.890625
240499,214497.71875
209816,214530.859375
189798,195437.484375
191809,194121.765625
217693,210712.96875
167913,182647.875
167545,179846.890625
190059,194754.453125
191916,204936.484375
189719,192930.0625
194434,195132.234375
203018,213443.96875
183130,189165.078125
177252,174221.34375
168486,180124.78125
209995,202432.265625
202047,198017.703125
182561,192102.40625
206733,203892.171875
192769,204651.140625
192248,199186.6875
178932,186604.453125
176852,173341.96875
189861,197644.703125
200850,200944.109375
213433,211556.234375
197339,204681.796875
179423,176150.484375
173678,174165.359375
152177,170676.859375
153402,170689.390625
163323,184852.703125
206229,211120.6875
204194,206531.21875
206416,196196.78125
186855,182866.265625
179261,173846.25
189197,192505.328125
202084,202998.703125
207913,211613.546875
197600,211149.484375
187622,180860.640625
197505,208715.1875
188130,200071.953125
203967,197764.421875
186715,182845.6875
178348,175527.34375
186548,178508.75
203563,202407.9375
174373,184237.421875
189158,183267.8125
211864,210798.1875
211069,217264.921875
198816,207221.34375
197753,209215.796875
190835,195240.9375
189484,194523.921875
183222,205855.359375
203174,216067.515625
209967,214296.109375
193588,197214.28125
183769,191461.53125
191565,201156.546875
216745,223407
212202,211940.9375
192622,194789.015625
188016,188678.078125
204873,206203.34375
209165,216575.828125
219036,223766.9375
216276,221750.6875
225215,212985.84375
231762,210380.859375
218918,223238.109375
231205,214764.84375
228622,218542.9375
220078,218973.96875
212914,197388.140625
221964,210753.5625
234952,224867.375
216251,208543.09375
200591,194141.03125
206093,198476.9375
212223,223129.5625
212530,214579.359375
205604,194324.96875
200687,194949.015625
238526,226485.390625
200030,203772.8125
215604,208686.734375
229366,224539.71875
232533,230708.734375
227032,222217.0625
234989,223621.65625
221951,218617.578125
255813,238475.734375
252894,239677.296875
233367,211204.46875
230935,216040.921875
230110,229557.15625
236839,230996.03125
219885,223401.6875
201160,198310.625
223628,227436.6875
193859,205069.046875
213230,210611.71875
221885,214719.171875
227554,220604.90625
239745,225773.953125
217224,219574.125
206489,214194.15625
197456,194418.015625
187227,193167.5625
193700,190565.828125
199536,192821.546875
212528,214333.921875
211202,193796.03125
220671,213081.328125
225954,222742.40625
225670,216750.21875
208170,196995.671875
211457,204536.21875
226659,233477.453125
233263,228868.8125
226418,226725.703125
216506,217802.859375
209390,213369.46875
205488,203815.96875
206434,195816.390625
201538,200901.75
216457,212239.0625
219623,221592.5625
232974,212485.140625
215901,224793.828125
226867,226501.171875
229773,230635.03125
210559,219060.859375
204436,203932.625
229746,223360.78125
226266,222488.28125
226071,217032.359375
230501,228507.859375
245685,236042.921875
241675,232126.921875
225885,223121.6875
209142,209236.953125
230943,223636.15625
239748,239613.078125
212975,204708.53125
215953,210494.84375
234948,227034.90625
239460,242236.734375
236833,238867.46875
246991,228014.15625
234601,218587.34375
234222,217378.5
240986,232577.640625
247376,239710.453125
237897,239949.6875
247597,241994.046875
245741,237347.421875
243765,230542.453125
222710,224558.765625
206542,210329.296875
238532,224499.890625
232011,235521.921875
245002,220438.765625
225948,227759.4375
241717,237451.5625
236563,245987.578125
245168,235918.46875
227269,223354.59375
244354,240087.484375
238494,237342.4375
232813,234765.53125
238455,233787.609375
249414,238797.078125
245302,247898.453125
246007,237324.78125
246145,240932.9375
228279,219995.21875
228587,240838.515625
237217,230613.484375
223973,242868.6875
223324,236707.484375
230801,224789.96875
225405,214450.46875
243707,237200.78125
228308,224213.609375
220895,228438.796875
214065,224520.21875
229970,230746.140625
205645,213076.25
213233,203903.640625
215943,228171.640625
212928,219058.34375
208575,215785.796875
219955,226449.109375
246766,236705.4375
220587,235318.96875
223581,238035.15625
219089,227735.328125
209368,202712.390625
203131,202629.671875
249820,246374.03125
242575,240758.140625
232479,231257.015625
244829,230515.40625
260012,234626.3125
259046,246606.75
256835,246640.609375
214939,234131.4375
191653,200404.609375
222197,231162.640625
230499,238743.796875
213966,221549.03125
236125,225267.25
248419,239430.109375
227976,230325.109375
212782,227492.640625
237490,241212.96875
230728,229853.125
243467,242653.375
235587,239956.78125
230290,229948.28125
224830,218221.375
218679,210711.765625
235235,231682.828125
240861,239577.890625
231427,234205.796875
249223,248062.8125
244173,237238.109375
245429,244890.03125
234363,234304.328125
235389,233693.09375
224582,235083
227232,240907.65625
239666,245286.21875
253330,245187.515625
237912,240927.875
222013,225624.578125
205530,223912.09375
205764,215793.421875
209486,216844.71875
227903,234473.53125
235503,238094.875
247830,246178.140625
248029,237314.828125
248362,227454.90625
237978,231556.921875
240560,233142.140625
233661,243197.34375
229396,236097.625
239862,237551.453125
216198,209335.34375
240438,232586.515625
255502,247040.328125
250669,244509.1875
230864,232043.484375
228918,238855.390625
265293,252345.09375
240799,238555.125
234926,237328.40625
203990,205078.234375
212638,202490
215427,212030.28125
217979,232735.171875
215141,222212.609375
206284,219692.890625
232472,237478.96875
196851,208145.703125
190807,194012.015625
209343,219630.25
232845,240604.59375
218649,223586.265625
206981,212989.09375
242648,237604.921875
249883,241959.671875
223227,225262.296875
227050,227420.84375
260439,247741.515625
220023,220207.4375
210105,224936.4375
215791,232822.859375
239592,245079.984375
246927,249205
221918,221233.59375
208617,201447.578125
207114,217065.265625
231073,237642.078125
253953,250310.90625
277829,260680.609375
253938,245350.09375
253990,241089.46875
211541,212597.015625
224232,223463.265625
260123,248573.625
254605,259556.609375
250322,258650.75
243772,245257.921875
254206,244387.96875
225458,224519.578125
241313,214212.34375
221516,211304.59375
230009,217382.015625
229891,235397.296875
224737,222664.671875
241536,234832.03125
244906,241304.296875
242334,247566.515625
237495,239447.234375
221180,229790.875
215124,213218.953125
250596,240003.703125
244060,236847.03125
227242,226869.765625
209306,210103.5625
202940,214041.421875
240670,241590.75
230440,227994.140625
232317,228371.703125
207957,226274.46875
227911,214299.59375
227246,220240.40625
246215,239198
249306,242288.9375
243291,229969.765625
210805,209841.046875
187647,195897.640625
225666,227298.34375
229938,227758.78125
228493,226010.5
206867,215812.96875
187641,207889.984375
194014,193935.796875
198959,202788.765625
200885,204037.28125
210921,212185.03125
218716,224540.5625
202262,213428.5
208592,219940.671875
177059,188218.1875
176714,196832.859375
185255,205358.296875
210563,217569.515625
218302,213621.125
199327,213909.1875
221398,222821.4375
201068,209477.34375
217048,222448.1875
206160,220126.171875
214802,210500.671875
213734,218608.8125
225799,215930.515625
196344,203087.78125
198886,203574.890625
187035,193979.265625
189083,195851.3125
210630,217552.703125
213560,206031.34375
217908,219072.546875
202736,212227.125
199615,203209.0625
196427,195497.125
203114,199970.65625
203745,208105.40625
218837,221924.171875
209729,212456.765625
184121,201007.546875
210381,215298.421875
245726,233698.4375
245550,231537.9375
206778,201631.328125
217094,205747.421875
220059,211329.78125
241772,233037.21875
225697,225974.28125
224197,219774.609375
193726,187742.75
188359,187935.15625
216467,221920.578125
177299,194650.296875
234121,216294.90625
218036,218745.203125
211707,214638.296875
201195,209214.203125
187010,187182.828125
182443,191100.53125
196392,207816.453125
208361,200785.296875
217698,217300.765625
223595,217485.078125
241562,225553.359375
223092,214465.8125
218393,214550.296875
192485,183540.140625
193117,187890.53125
202171,202403.890625
189790,192422.546875
202820,195587.765625
241187,230487.9375
233335,219107.4375
228493,216732.859375
204942,193693.109375
211947,207522.34375
231705,224630.953125
207018,218518.359375
211616,210780.09375
224706,229251.96875
227315,216424.484375
233789,212527.078125
200193,187486.71875
205522,195271.109375
217343,204542.265625
235690,222230.421875
241833,230336.09375
222796,226410.453125
202038,210810.859375
214128,214293.453125
228732,223217.046875
221827,220198.828125
217584,211092.109375
225198,220290.1875
229841,226666.46875
224596,224320.96875
215199,213083.15625
185932,193580.46875
208402,206630.3125
232018,231798.203125
216239,211511.65625
199371,206982.5625
207174,223107.859375
228839,227211.4375
215839,225537.234375
205179,208512.46875
194630,198334.453125
228193,226008.5625
226184,229544.46875
212791,223225.984375
190323,192699.296875
175656,181762.203125
201707,198451.375
175875,187280.140625
176169,192793.59375
169325,193882.359375
178414,204064.71875
217270,223803.859375
212411,213797.828125
215335,205413.140625
190313,193348.1875
170318,184944.046875
229975,230784.4375
230403,223022.984375
193594,200125.1875
201872,194543.390625
215090,198058.296875
205623,207656.375
224744,220530.65625
229071,228308.109375
233174,232822.859375
223962,227437.765625
227454,219311.0625
210228,207242.890625
197002,197317
205780,208809.5625
219898,220027.53125
221708,223159.359375
220799,219312.109375
210150,211612.734375
199755,197977.671875
194484,190294.875
191923,189435.703125
202295,192715.65625
208375,219177.453125
223773,233191.515625
220833,229448.390625
231938,223002.984375
236508,211958.109375
222654,209293.03125
205448,198398.390625
230273,212180.78125
223193,211493.5
234952,224711.09375
221472,220658.78125
224543,217897.390625
213219,206905.203125
204019,193962.8125
198896,209236.75
230297,225923.4375
231381,212905.625
227330,213959.578125
225499,227361.640625
235859,226320
225080,220259.09375
226992,224034.28125
186812,188797.0625
227788,220383.90625
237961,235020.90625
236933,230948.234375
217037,219621.875
204675,188188.03125
200984,211569.75
238262,229573.359375
194705,196818.21875
191524,198570.453125
226247,212961.875
238910,233533.125
226843,234416.296875
219511,219234.53125
208989,210778.09375
197396,197922.546875
194427,205688.359375
201717,210426.8125
226063,226816.546875
231189,219911.515625
216238,218884.390625
204242,194044.765625
225353,211202.859375
223073,220466.09375
219982,220754.96875
199763,196344.46875
220428,208281.71875
227326,230401.5625
209961,221531.921875
208144,205332.0625
197896,192423.09375
230747,216906.34375
216195,204564.515625
192209,194714.34375
194382,197427.6875
195880,203618.578125
222146,225337.078125
230517,233871.671875
222861,222937.5
197296,198723.15625
193746,187076.640625
187832,186391.734375
222591,213215.484375
216793,222222.78125
200192,201768.859375
184931,193388.203125
192935,205214.203125
203605,208589.4375
231644,231531.3125
218596,218354.203125
207949,215847.546875
205644,215922.90625
197948,209170.515625
199447,196165.734375
187513,194787.703125
197182,198477.125
225365,229659.421875
220101,218590.671875
209489,216061.53125
215992,221654.703125
247889,232590.0625
190821,200200.984375
204178,201165.375
232614,221433.0625
245584,233331.21875
235273,235648.421875
235660,237143.328125
221849,211251
229589,230239.46875
237926,229866.921875
236060,221877.1875
203227,207552.4375
236078,241583.84375
233500,235653.578125
232859,237552.8125
229880,224009.0625
228419,210045.46875
214523,213315.15625
213805,213804.359375
225238,227666.921875
229031,229984.234375
227308,222595.671875
198153,206623.8125
183991,202417.984375
215414,227842.859375
221975,239161.734375
228706,235816.125
226175,233862.53125
225883,223467.953125
226347,218533.78125
214741,215807.40625
235726,237286.3125
216166,229241.25
219943,229696.875
219513,223788.28125
205622,204658.359375
191021,197403.203125
233021,234692.78125
227974,228293.3125
227139,214095.515625
207539,207392.15625
244745,232686.125
227828,216734.109375
203224,200053.828125
231269,225699.6875
189368,208093.109375
197174,201908.796875
220199,224059.265625
230876,232902.8125
206922,215977.6875
214270,213191.5
212010,197850.640625
204627,196052.390625
221983,222502.5
225136,225448.421875
219336,223192.34375
215090,219502.515625
206866,208279.140625
231586,226481.296875
221045,221879.515625
214498,209298.015625
204656,201172.65625
201216,205378.859375
223987,218410.84375
224874,226315.46875
247740,237565.5
238904,231129.578125
213891,202569.765625
224338,216822.375
221568,222118.75
236405,243925.765625
227501,234361.078125
239434,229934.015625
233421,213940.203125
218319,203634.109375
202633,200724.421875
236515,237505.234375
235180,234512.671875
232255,223753.5
234028,230079.015625
197287,198800.875
209849,220088.59375
244000,235928.828125
232210,230931.71875
221280,225493.578125
216113,218623.828125
206659,210959.671875
207541,215395.5625
225579,225191.84375
216705,212692.53125
215246,209827.625
204324,197847.4375
207303,203032.59375
248348,234452.296875
212377,223436.84375
192515,202691.515625
197450,203554.5
192291,205485.4375
226930,221800.609375
219777,223255.140625
221451,216208.078125
218035,213383.109375
204972,202023.984375
227672,222171.71875
202116,205647.171875
196154,198587.5
197689,202238.921875
215770,219505.65625
198287,193381.921875
227542,216795.296875
239613,230677.484375
197905,206020.53125
194973,188791.84375
208611,198130.09375
213613,221297.75
218536,212391.328125
208253,210515.53125
183941,198792.53125
191645,206515.265625
220683,224843.78125
205573,213701.828125
202642,203242.390625
210378,194440.640625
179360,200230.953125
224119,229830.765625
220756,218736.03125
223091,211393.484375
222411,207352.40625
196760,193645.46875
194282,187816.171875
186974,188160.03125
203914,216109.546875
229258,230575.21875
210021,200346.890625
214893,203471.828125
206456,204274.03125
198853,209334.953125
208524,218617.984375
195158,203456.296875
185813,185524.703125
176802,191844.8125
191188,201306.421875
209353,214376.859375
218301,202228.3125
224209,208784.28125
234113,223547.671875
206862,209632.421875
191539,202914.703125
207650,201982.953125
226614,214924.03125
206792,197729.921875
202680,197293.296875
204578,208416.046875
222372,216438.734375
210425,208700.859375
191214,189318.671875
162132,182868.359375
210982,200333.53125
208512,208223.140625
222675,208307.9375
214774,200812.484375
220695,205633.25
188191,191027.828125
181010,183461.21875
179366,183915.28125
175892,185148.578125
181117,189487.375
203590,204055.1875
219646,226535.078125
202107,211556.4375
183161,203489.09375
183124,198787.21875
176929,191827.984375
189606,188879.1875
207722,204096.640625
230644,210532.1875
224604,217231.765625
194685,204594.75
201364,202855.6875
161684,180026.890625
167719,171195.90625
170333,182612
200469,204546.953125
187519,192320.171875
195815,197976.15625
204405,205796.484375
195601,202978.765625
200643,203066.859375
200716,202428.984375
214105,213298.265625
199042,207285.578125
175880,192200.265625
164615,187608.515625
200757,191759.03125
237119,216609.09375
194002,206137.46875
182234,184036.703125
188209,178241.671875
206572,181266.953125
215283,202721.484375
200469,195520.625
196239,210173.09375
207901,219456.265625
199047,206241.09375
216936,206961.84375
211590,202793.40625
187577,176576.859375
176834,176861.5
206903,211647.25
210144,197932.546875
192229,199614.734375
202483,201041.859375
203471,203209.84375
176932,185461.1875
188933,194888.234375
216593,204701.109375
198090,192889.59375
184580,187236.921875
177839,192097.640625
195109,194489.59375
201958,211149.28125
195925,202535.1875
197532,199045.96875
195235,195604.359375
178566,182683.421875
190805,181987.171875
224432,214123.09375
199616,209172.703125
205945,205284.078125
179616,194186.015625
192167,190435.03125
200091,196222.984375
214885,209012.78125
211432,204601.390625
193314,188774.375
185650,176651.140625
180596,174114.875
186427,198310.4375
207165,201023.84375
208671,200148.484375
197728,194597.578125
207228,212504.796875
191935,190939.859375
197873,200316.140625
203906,201787.71875
187827,178794.984375
178650,179281.78125
209892,208065.53125
175088,177759.75
199747,207840.4375
214968,218012.125
213589,212032.3125
219805,202870.96875
198915,188674.671875
199528,187155.328125
200504,187471.34375
215841,204944.703125
203063,192456.6875
212978,196798.140625
226335,204564.125
214445,212749.34375
206311,205679.734375
202971,208099.265625
192401,194364.25
201258,185253.140625
199087,185796.3125
200905,191590.671875
224589,216680.578125
220684,211236.6875
206283,203498.21875
212212,203776.890625
209334,210571.34375
217171,213414.65625
220197,211884.953125
219442,223371.859375
184428,186085.53125
215982,207823.578125
222995,213393.890625
212949,205210.484375
169201,188537.609375
180315,192319.265625
221007,221683.453125
183730,185311.265625
180255,191577.875
185819,194052.546875
202415,199894.203125
207202,207552.625
212983,200387.984375
200161,208853.171875
191806,187925.65625
216047,201238.859375
196159,205907.390625
209069,204781.953125
219791,202247.21875
208507,191097.796875
179273,179762.34375
191431,187257.28125
220285,218567.328125
194005,193627.546875
205666,201575.953125
193631,191997.46875
177641,183140.28125
212351,207394.9375
191001,200612.265625
165558,182774.03125
172406,178326.6875
209576,191097.421875
221640,210528.96875
206965,207023.234375
203222,201349.4375
198419,207575.984375
195957,204692.140625
199320,199392.890625
202101,188810.75
193001,193414.203125
193806,194055.140625
194640,201074.84375
213785,207701.328125
188723,185108.671875
201840,184783.078125
194216,200205.375
224087,209038.296875
215061,199141.671875
221258,192811.609375
181826,200570.953125
182871,201870.875
192578,206689.25
210268,211815.046875
177523,188263.78125
183751,179781.546875
187658,179252.546875
209770,195890.921875
202818,201909.578125
152868,172292.296875
199419,207260.078125
162844,171558.90625
182836,178354.75
200032,210605.28125
182210,192904.859375
177735,191049.875
155340,186538.609375
171547,196016.5
187002,197788
181129,194021.453125
168337,168518.125
193414,190170.234375
145769,158585.875
156438,174201.234375
197141,190616.71875
159236,173862.328125
159551,172802.078125
172104,173737.515625
191068,191704.90625
158013,164425.1875
174181,168975.484375
188084,180555.609375
192386,188225.90625
186560,185433.25
190541,193654.875
203602,201093.25
192981,188718.75
166872,166924.390625
153609,166934.25
207374,194890.828125
207147,191918.375
205415,189669.078125
172268,177801.96875
167557,175304.5
184343,195797.15625
204185,203191.8125
194585,193953.5625
192813,191821.578125
210595,203077.328125
197379,197095.828125
186550,183421.515625
206782,186780.71875
183297,175201.046875
165547,170967.328125
160252,167592.09375
181120,182308.359375
187071,196801.515625
181589,184152.390625
174293,175016.859375
171079,177479.734375
187877,188074.828125
171365,173476.421875
163577,169542.71875
164056,172509.328125
188668,195122.921875
161171,173930.484375
155571,167261.25
192678,197017.09375
181518,182807.5
160215,162718.9375
166945,161360.75
168917,165479.484375
188393,182642.484375
200146,198702.5
180583,178226.546875
171885,169327.96875
161184,175244
178241,187908.984375
179178,187193.53125
182651,181881.5
174862,184207.734375
168058,167507.71875
149043,156918.359375
156370,159448.609375
181780,178255.953125
197578,183489.75
189511,178401.359375
163607,167185.34375
162148,162579.796875
144010,144538.1875
149629,152493.515625
166638,158905.453125
167021,165423
172048,183619.8125
169707,174460.09375
151452,158877.125
175516,176616.9375
180097,168713.515625
171500,172139.546875
181899,184787.84375
183484,181976.40625
193733,180793.734375
184834,177973.640625
170101,170878.8125
158325,154300.625
156428,156359.515625
177596,186130.609375
179512,183861.796875
146774,151867.71875
159329,161440.03125
173808,167101.5
189252,188463.90625
185737,182519.375
157828,162712.421875
186482,176017.15625
193642,190515.859375
183341,178473.34375
173934,180843.046875
166756,177887.109375
180818,180558.703125
183008,184638.625
154331,165539.3125
165614,161541.671875
159142,163177.53125
169389,185743.875
192390,188792.203125
167077,180661.53125
169306,185310.203125
187040,188786.796875
182412,185750.78125
192624,183591.796875
185551,186431.90625
164640,187138.90625
169687,181109.1875
178815,178629.5
195951,181520.90625
199436,186198.78125
174640,165568.515625
159498,173448.140625
180911,184706.265625
175444,183128.921875
192010,187405.015625
184002,182610.609375
197138,182939.875
186807,174850.03125
170837,174032.859375
169981,166226.359375
163846,153824.453125
169859,156378.75
135831,158561.515625
169923,174713.015625
183693,171346.828125
161353,164156.328125
161718,156311.359375
169897,159460.15625
177899,186696.65625
181920,182035.953125
176458,172084.5625
170895,162052.25
187114,186954.640625
191670,189383.671875
200307,178593.546875
171050,164796.9375
184841,180888.9375
158763,152892.078125
169589,173338.34375
182971,186348.359375
188400,185983.6875
179306,163125.25
187505,168819.40625
192931,190084.65625
195706,193833
180313,186458.046875
188467,181178.46875
178920,177559.3125
188727,191150.109375
184323,186718.90625
186601,187456.859375
168288,172217.0625
173594,162993.0625
183261,182700.5
188225,188701.84375
183769,188865.125
175108,186754.703125
157600,157492.859375
160763,172537.453125
170220,186961.59375
171878,178239.125
179765,185807.828125
182200,186817.59375
162459,160885.640625
146636,161482.671875
165599,180855.984375
175964,194653.453125
173403,181830.34375
166166,165702.78125
177790,169501.8125
155937,177804.171875
169763,184838.0625
179731,178068.03125
147492,151640.21875
186096,183722.984375
144042,155501.78125
151437,163957.9375
173411,171767.140625
164792,161803.46875
161460,163392.578125
165495,177242.765625
166852,182278.28125
153514,160029.78125
163708,171453.40625
190344,187469.203125
178284,179692.9375
190626,186296.828125
180384,185356.515625
184454,182879.515625
188267,188727.03125
208020,189111.15625
178915,179555.546875
167766,169589.28125
209442,196107.546875
211224,198236.875
188117,167740.640625
172540,153955.203125
193143,178260.71875
199851,192387.5
180900,175546.25
192015,178319.890625
195029,177889.140625
185209,187768.359375
188309,195091.859375
186698,189596.1875
182910,188385.375
165347,160990.3125
145382,159668.9375
158366,159682.1875
183982,190521.671875
186865,189400.46875
179948,180952.953125
186236,190591.28125
171879,184748.890625
173453,176335.375
169794,178902.609375
164010,176870.953125
164765,168418.03125
144109,152749.546875
156458,168287.984375
146110,164638.28125
170052,165461.015625
145695,151233.8125
176674,184674.03125
168698,162722.8125
159431,163456.625
182533,161901.484375
185671,163592.9375
197582,179294.59375
192850,183837.25
188631,173489.5
163124,155193.03125
203065,185088.546875
197266,182356.53125
196470,174341.671875
183316,174307.921875
186268,190920.734375
184109,188626.265625
185284,185365.171875
169522,167452.9375
158217,168695.65625
148526,162647.578125
161155,178497.859375
174085,172290.65625
139271,161978.09375
170022,177458.421875
183104,184085.5
173069,180720.8125
175342,185971.28125
155612,168132.546875
151789,154383.640625
167902,173815.90625
176779,178884.53125
167979,174056.765625
163157,164847.234375
144760,162010.6875
151820,156257.859375
178037,176076.921875
158211,172944.53125
178716,183846.546875
191792,183700.546875
134490,147569.8125
168713,174554.453125
168400,163549.09375
177614,161682.859375
172804,159988.734375
176790,160865.390625
183020,171252.5625
181957,179134.28125
182648,170509.28125
171143,171584.75
169881,170060.578125
163977,154827.75
154113,155517.953125
172721,165806.015625
202875,185899.28125
169103,173305.609375
164512,161681.921875
182752,164875.6875
174546,169542.71875
180986,174709.671875
172168,162911.640625
155052,145085.34375
160462,151780.40625
139993,151855.40625
164677,163815.875
172748,169457.046875
171799,163036.28125
186028,164099.828125
178965,176958.015625
169469,173308.921875
138504,145714.609375
134674,151556.65625
148295,161801.625
139179,145536.28125
169494,173473.78125
150639,164818.9375
170679,167328.75
158366,159503.96875
137434,144580.234375
141746,149024.390625
148554,152372.421875
162122,165596.46875
182639,182466.46875
147620,156465.421875
143565,156624.578125
157302,152676.4375
167605,167161.4375
168861,172224.78125
144411,143703.359375
150920,133581.03125
150297,136536.265625
142524,141484.75
164926,162258.546875
171291,172333.546875
131757,144922.3125
169021,166793.109375
165016,162977.359375
177761,169574.40625
174787,164391.796875
148463,142594.421875
155291,151581.078125
155504,162601.046875
143048,154108.125
153658,161004.75
160708,169537.546875
168295,177313.953125
181690,173120.4375
172262,167497.828125
160749,146745.046875
150881,152456.875
140762,153225.625
152789,147826.3125
164344,158388.625
148058,161816.59375
145016,159467.609375
169699,165427.890625
159822,167675.546875
143551,145418.078125
124489,140688.609375
165274,167160.15625
158195,155916.53125
150898,152167.234375
150473,155649.5625
175884,168961.3125
168787,167802.875
167459,162589.109375
146948,146865.453125
165639,157890.484375
153511,153297.96875
143316,144099
169037,171677.234375
164213,165013.328125
173228,161585.4375
150223,152457.609375
149551,145681.671875
174756,172747.21875
155356,153135.046875
178472,172810
165301,158961.234375
171764,163273.25
168514,167771.203125
157249,148432.921875
137453,138507.046875
140739,140466.609375
166718,164733.296875
179728,169099.140625
155474,153445.265625
160098,145589.59375
161591,149347.78125
183831,171882.34375
176509,167212.9375
162136,153465.15625
163642,149189.625
152001,141924.09375
155849,157338.234375
179198,173685.171875
129993,136993.296875
181558,176486.28125
187484,182047.921875
172521,176888.328125
186411,177927.3125
142822,149786.671875
160603,161967.4375
167762,171247.171875
175213,162889.734375
164666,160903.90625
179508,166445.90625
165078,178379.921875
185619,177804.671875
176445,174626.0625
144630,160570.03125
162586,170254.171875
172662,161267.0625
177425,167078.078125
159945,174549.796875
145199,152200.90625
137596,135018.5625
168094,161064.953125
149871,167040
154118,164907.609375
137299,156612.328125
153747,143044.84375
153835,148961.296875
155662,159246.03125
164049,166961.640625
175977,173027.015625
173169,163866.65625
168268,164270.03125
151467,137372.4375
162921,151814
182243,173676.234375
146543,158333.34375
146193,151283.140625
131271,139089.734375
165905,157446.90625
170040,168995.15625
174520,170857.296875
170244,165491.484375
152183,148906.46875
121510,135539.90625
157766,162040.828125
126378,123022.359375
171349,170722.59375
169664,165313.390625
132586,138329.765625
139811,140061.296875
159122,165808.21875
153220,148977.5
134276,138791.203125
136820,147114.6875
156553,159435.6875
171075,171962.015625
173619,172818.234375
159809,166354.8125
169773,163981.25
158239,164967.078125
142371,132931.125
146798,133550.71875
138246,131299.765625
174381,168753.09375
185181,172519.515625
132510,142258.796875
147710,139081.640625
151002,160929.53125
165681,169207.703125
162466,167306.40625
177688,172597.203125
183617,168788.65625
191041,167622.140625
178100,167661.796875
185163,178348.625
192619,173376.359375
182689,172592.921875
141085,144813.578125
143541,152976.53125
157612,162240.609375
174067,169035.609375
179027,173605.84375
164806,171204.5625
151174,155301.40625
146663,141640.671875
167990,159689.203125
150991,155273.421875
139333,144917.203125
119622,127177.9609375
129725,153842.203125
145710,164754.5
165840,167756.484375
134886,134635.015625
134233,136501.90625
157181,160119.390625
147326,160832.875
126116,129446.359375
120011,137035.765625
144000,142503.75
164240,161252.921875
164314,174691.015625
161586,164742.875
154403,161639.375
157799,144546.734375
161940,144288.5
125215,124071.921875
142087,134336.046875
158494,151469.234375
169362,166513.859375
169708,161128.40625
134861,154282.828125
129747,144520
137496,135162.984375
175212,158399.65625
167471,164552.40625
119376,127063.390625
123077,152288.609375
160731,163269.359375
164342,164246.375
163029,169541.09375
161779,167343.90625
168809,169611.9375
152018,144105.875
144531,139044.109375
181670,177687.03125
166093,156806.015625
161699,152632.90625
183399,163308.453125
190770,181248.28125
174995,173439.203125
138854,140261.390625
130282,138924.8125
176562,166899.875
168471,165933.984375
165509,158164.765625
174052,157266.984375
169042,165448.078125
172861,169835.46875
177111,172044.859375
165683,174573.265625
178605,177486.515625
132123,137422.09375
162261,157989.296875
181446,170652.765625
170301,162855.5625
168938,168370.1875
159339,163226.703125
170013,160508.796875
167262,160852.34375
169742,165090.9375
165649,173635.65625
170209,163948.71875
125988,132688.578125
145991,146553.578125
148203,143815.78125
168709,164552.890625
152049,163232.9375
165775,164329.875
137064,143440.734375
127639,133995.828125
132530,132519.875
155409,161176.046875
172727,167143.578125
135465,136814.8125
142649,147065.03125
153854,143721.4375
159700,150655.125
181087,166955.4375
159137,147951.140625
119168,127634.203125
137344,145058.09375
175264,157731.703125
185156,173292.390625
183841,174876.546875
167597,164598.875
144041,147486.53125
132001,130678.40625
135846,134895.90625
154637,161147.15625
161603,164784.203125
164380,161621.65625
161665,148900.21875
