DATE;HOUR;FACT;ID_COMPANY;ID_GTP;CITY_ID
09.01.2017;15;966116,00;9;1;1486209
09.01.2017;16;960059,40;9;1;1486209
09.01.2017;17;943534,60;9;1;1486209
09.01.2017;18;914330,00;9;1;1486209
09.01.2017;19;875154,20;9;1;1486209
09.01.2017;20;804728,20;9;1;1486209
09.01.2017;21;725524,20;9;1;1486209
09.01.2017;22;655654,60;9;1;1486209
09.01.2017;23;610631,20;9;1;1486209
10.01.2017;0;586688,40;9;1;1486209
10.01.2017;1;575384,00;9;1;1486209
10.01.2017;2;576825,80;9;1;1486209
10.01.2017;3;602906,40;9;1;1486209
10.01.2017;4;678433,40;9;1;1486209
10.01.2017;5;774158,40;9;1;1486209
10.01.2017;6;878635,20;9;1;1486209
10.01.2017;7;940732,40;9;1;1486209
10.01.2017;8;970196,20;9;1;1486209
10.01.2017;9;972732,60;9;1;1486209
10.01.2017;10;962502,60;9;1;1486209
10.01.2017;11;954440,00;9;1;1486209
10.01.2017;12;944731,20;9;1;1486209
10.01.2017;13;940370,60;9;1;1486209
10.01.2017;14;950563,60;9;1;1486209
10.01.2017;15;971360,80;9;1;1486209
10.01.2017;16;965871,20;9;1;1486209
10.01.2017;17;944463,80;9;1;1486209
10.01.2017;18;915403,60;9;1;1486209
10.01.2017;19;874823,20;9;1;1486209
10.01.2017;20;798570,60;9;1;1486209
10.01.2017;21;717179,60;9;1;1486209
10.01.2017;22;644159,60;9;1;1486209
10.01.2017;23;597197,80;9;1;1486209
11.01.2017;0;572216,20;9;1;1486209
11.01.2017;1;558549,80;9;1;1486209
11.01.2017;2;557791,20;9;1;1486209
11.01.2017;3;585186,60;9;1;1486209
11.01.2017;4;662040,60;9;1;1486209
11.01.2017;5;756817,40;9;1;1486209
11.01.2017;6;858123,20;9;1;1486209
11.01.2017;7;915810,40;9;1;1486209
11.01.2017;8;943650,00;9;1;1486209
11.01.2017;9;941566,40;9;1;1486209
11.01.2017;10;929997,40;9;1;1486209
11.01.2017;11;921975,60;9;1;1486209
11.01.2017;12;908095,40;9;1;1486209
11.01.2017;13;909209,80;9;1;1486209
11.01.2017;14;910820,80;9;1;1486209
11.01.2017;15;933185,00;9;1;1486209
11.01.2017;16;932512,00;9;1;1486209
11.01.2017;17;917409,40;9;1;1486209
11.01.2017;18;892665,20;9;1;1486209
11.01.2017;19;851158,40;9;1;1486209
11.01.2017;20;778771,00;9;1;1486209
11.01.2017;21;699895,60;9;1;1486209
11.01.2017;22;624995,00;9;1;1486209
11.01.2017;23;581193,00;9;1;1486209
12.01.2017;0;555673,00;9;1;1486209
12.01.2017;1;542118,20;9;1;1486209
12.01.2017;2;538818,40;9;1;1486209
12.01.2017;3;564441,00;9;1;1486209
12.01.2017;4;641834,00;9;1;1486209
12.01.2017;5;735679,20;9;1;1486209
12.01.2017;6;832952,60;9;1;1486209
12.01.2017;7;886799,60;9;1;1486209
12.01.2017;8;909694,20;9;1;1486209
12.01.2017;9;907750,80;9;1;1486209
12.01.2017;10;898023,60;9;1;1486209
12.01.2017;11;893252,80;9;1;1486209
12.01.2017;12;882474,40;9;1;1486209
12.01.2017;13;881175,80;9;1;1486209
12.01.2017;14;885677,60;9;1;1486209
12.01.2017;15;898642,20;9;1;1486209
12.01.2017;16;894048,00;9;1;1486209
12.01.2017;17;881190,00;9;1;1486209
12.01.2017;18;854326,60;9;1;1486209
12.01.2017;19;814866,00;9;1;1486209
12.01.2017;20;748200,80;9;1;1486209
12.01.2017;21;671023,80;9;1;1486209
12.01.2017;22;598458,20;9;1;1486209
12.01.2017;23;553415,00;9;1;1486209
13.01.2017;0;528574,00;9;1;1486209
13.01.2017;1;519731,60;9;1;1486209
13.01.2017;2;521116,80;9;1;1486209
13.01.2017;3;545101,60;9;1;1486209
13.01.2017;4;619291,60;9;1;1486209
13.01.2017;5;713745,20;9;1;1486209
13.01.2017;6;810762,00;9;1;1486209
13.01.2017;7;864577,40;9;1;1486209
13.01.2017;8;886411,20;9;1;1486209
13.01.2017;9;886200,60;9;1;1486209
13.01.2017;10;869443,80;9;1;1486209
13.01.2017;11;862590,40;9;1;1486209
13.01.2017;12;847194,80;9;1;1486209
13.01.2017;13;849048,20;9;1;1486209
13.01.2017;14;853141,00;9;1;1486209
13.01.2017;15;875232,00;9;1;1486209
13.01.2017;16;876638,60;9;1;1486209
13.01.2017;17;859777,20;9;1;1486209
13.01.2017;18;831684,20;9;1;1486209
13.01.2017;19;795672,40;9;1;1486209
13.01.2017;20;740136,20;9;1;1486209
13.01.2017;21;679129,80;9;1;1486209
13.01.2017;22;620023,60;9;1;1486209
13.01.2017;23;572852,00;9;1;1486209
14.01.2017;0;540175,80;9;1;1486209
14.01.2017;1;522729,80;9;1;1486209
14.01.2017;2;514678,20;9;1;1486209
14.01.2017;3;520956,40;9;1;1486209
14.01.2017;4;545693,80;9;1;1486209
14.01.2017;5;587999,60;9;1;1486209
14.01.2017;6;651610,80;9;1;1486209
14.01.2017;7;705218,20;9;1;1486209
14.01.2017;8;753152,80;9;1;1486209
14.01.2017;9;769614,00;9;1;1486209
14.01.2017;10;768797,60;9;1;1486209
14.01.2017;11;765587,00;9;1;1486209
14.01.2017;12;753805,60;9;1;1486209
14.01.2017;13;747897,60;9;1;1486209
14.01.2017;14;758843,80;9;1;1486209
14.01.2017;15;806573,60;9;1;1486209
14.01.2017;16;824407,20;9;1;1486209
14.01.2017;17;812937,00;9;1;1486209
14.01.2017;18;797507,80;9;1;1486209
14.01.2017;19;774242,80;9;1;1486209
14.01.2017;20;724693,80;9;1;1486209
14.01.2017;21;668123,20;9;1;1486209
14.01.2017;22;609162,60;9;1;1486209
14.01.2017;23;564730,80;9;1;1486209
15.01.2017;0;534354,60;9;1;1486209
15.01.2017;1;518034,60;9;1;1486209
15.01.2017;2;508934,40;9;1;1486209
15.01.2017;3;512671,20;9;1;1486209
15.01.2017;4;531846,20;9;1;1486209
15.01.2017;5;559376,40;9;1;1486209
15.01.2017;6;610713,60;9;1;1486209
15.01.2017;7;663224,80;9;1;1486209
15.01.2017;8;716693,60;9;1;1486209
15.01.2017;9;740285,20;9;1;1486209
15.01.2017;10;744534,20;9;1;1486209
15.01.2017;11;742575,40;9;1;1486209
15.01.2017;12;737703,20;9;1;1486209
15.01.2017;13;733969,00;9;1;1486209
15.01.2017;14;753544,20;9;1;1486209
15.01.2017;15;815006,80;9;1;1486209
15.01.2017;16;841344,00;9;1;1486209
15.01.2017;17;835062,40;9;1;1486209
15.01.2017;18;821540,20;9;1;1486209
15.01.2017;19;792383,80;9;1;1486209
15.01.2017;20;730556,80;9;1;1486209
15.01.2017;21;656877,00;9;1;1486209
15.01.2017;22;588029,40;9;1;1486209
15.01.2017;23;543062,80;9;1;1486209
16.01.2017;0;516307,40;9;1;1486209
16.01.2017;1;506357,80;9;1;1486209
16.01.2017;2;508249,20;9;1;1486209
16.01.2017;3;536604,40;9;1;1486209
16.01.2017;4;626533,00;9;1;1486209
16.01.2017;5;733739,80;9;1;1486209
16.01.2017;6;830164,80;9;1;1486209
16.01.2017;7;889758,20;9;1;1486209
16.01.2017;8;908753,20;9;1;1486209
16.01.2017;9;902158,40;9;1;1486209
16.01.2017;10;881666,60;9;1;1486209
16.01.2017;11;874600,40;9;1;1486209
16.01.2017;12;861611,00;9;1;1486209
16.01.2017;13;853581,40;9;1;1486209
16.01.2017;14;854464,80;9;1;1486209
16.01.2017;15;882308,20;9;1;1486209
16.01.2017;16;892832,00;9;1;1486209
16.01.2017;17;880548,60;9;1;1486209
16.01.2017;18;856358,20;9;1;1486209
16.01.2017;19;816959,60;9;1;1486209
16.01.2017;20;745217,40;9;1;1486209
16.01.2017;21;668205,80;9;1;1486209
16.01.2017;22;598590,40;9;1;1486209
16.01.2017;23;555474,20;9;1;1486209
17.01.2017;0;531644,40;9;1;1486209
17.01.2017;1;523468,00;9;1;1486209
17.01.2017;2;524544,40;9;1;1486209
17.01.2017;3;551881,00;9;1;1486209
17.01.2017;4;635675,40;9;1;1486209
17.01.2017;5;741679,40;9;1;1486209
17.01.2017;6;840181,20;9;1;1486209
17.01.2017;7;891578,20;9;1;1486209
17.01.2017;8;907105,40;9;1;1486209
17.01.2017;9;896963,60;9;1;1486209
17.01.2017;10;886198,60;9;1;1486209
17.01.2017;11;880159,80;9;1;1486209
17.01.2017;12;864406,00;9;1;1486209
17.01.2017;13;854955,20;9;1;1486209
17.01.2017;14;858070,80;9;1;1486209
17.01.2017;15;885088,20;9;1;1486209
17.01.2017;16;898304,80;9;1;1486209
17.01.2017;17;890497,60;9;1;1486209
17.01.2017;18;865340,80;9;1;1486209
17.01.2017;19;822933,60;9;1;1486209
17.01.2017;20;751577,40;9;1;1486209
17.01.2017;21;674045,80;9;1;1486209
17.01.2017;22;601926,00;9;1;1486209
17.01.2017;23;559349,40;9;1;1486209
18.01.2017;0;536543,60;9;1;1486209
18.01.2017;1;526901,60;9;1;1486209
18.01.2017;2;526455,60;9;1;1486209
18.01.2017;3;556644,60;9;1;1486209
18.01.2017;4;641317,80;9;1;1486209
18.01.2017;5;744834,20;9;1;1486209
18.01.2017;6;845319,80;9;1;1486209
18.01.2017;7;897894,80;9;1;1486209
18.01.2017;8;918732,80;9;1;1486209
18.01.2017;9;908535,60;9;1;1486209
18.01.2017;10;896288,00;9;1;1486209
18.01.2017;11;894404,00;9;1;1486209
18.01.2017;12;879180,00;9;1;1486209
18.01.2017;13;872316,60;9;1;1486209
18.01.2017;14;872522,60;9;1;1486209
18.01.2017;15;900928,00;9;1;1486209
18.01.2017;16;913218,20;9;1;1486209
18.01.2017;17;900007,20;9;1;1486209
18.01.2017;18;870994,00;9;1;1486209
18.01.2017;19;831952,20;9;1;1486209
18.01.2017;20;760888,60;9;1;1486209
18.01.2017;21;680618,60;9;1;1486209
18.01.2017;22;611010,80;9;1;1486209
18.01.2017;23;569779,00;9;1;1486209
19.01.2017;0;545790,80;9;1;1486209
19.01.2017;1;536049,60;9;1;1486209
19.01.2017;2;536749,20;9;1;1486209
19.01.2017;3;564277,60;9;1;1486209
19.01.2017;4;647537,20;9;1;1486209
19.01.2017;5;750504,80;9;1;1486209
19.01.2017;6;849068,80;9;1;1486209
19.01.2017;7;901554,40;9;1;1486209
19.01.2017;8;924309,80;9;1;1486209
19.01.2017;9;916881,00;9;1;1486209
19.01.2017;10;899444,60;9;1;1486209
19.01.2017;11;894665,80;9;1;1486209
19.01.2017;12;883230,00;9;1;1486209
19.01.2017;13;873317,00;9;1;1486209
19.01.2017;14;875977,40;9;1;1486209
19.01.2017;15;902013,40;9;1;1486209
19.01.2017;16;914964,60;9;1;1486209
19.01.2017;17;906755,20;9;1;1486209
19.01.2017;18;878766,20;9;1;1486209
19.01.2017;19;836388,00;9;1;1486209
19.01.2017;20;765763,00;9;1;1486209
19.01.2017;21;688707,80;9;1;1486209
19.01.2017;22;615004,80;9;1;1486209
19.01.2017;23;571134,80;9;1;1486209
20.01.2017;0;545907,60;9;1;1486209
20.01.2017;1;533912,60;9;1;1486209
20.01.2017;2;535614,40;9;1;1486209
20.01.2017;3;562772,00;9;1;1486209
20.01.2017;4;645790,80;9;1;1486209
20.01.2017;5;747138,20;9;1;1486209
20.01.2017;6;846494,60;9;1;1486209
20.01.2017;7;903817,60;9;1;1486209
20.01.2017;8;922372,80;9;1;1486209
20.01.2017;9;911555,80;9;1;1486209
20.01.2017;10;897961,80;9;1;1486209
20.01.2017;11;896768,00;9;1;1486209
20.01.2017;12;892129,80;9;1;1486209
20.01.2017;13;882903,00;9;1;1486209
20.01.2017;14;877804,80;9;1;1486209
20.01.2017;15;888325,80;9;1;1486209
20.01.2017;16;890561,60;9;1;1486209
20.01.2017;17;871943,40;9;1;1486209
20.01.2017;18;843158,60;9;1;1486209
20.01.2017;19;802479,20;9;1;1486209
20.01.2017;20;741067,20;9;1;1486209
20.01.2017;21;673828,80;9;1;1486209
20.01.2017;22;609193,60;9;1;1486209
20.01.2017;23;562861,60;9;1;1486209
21.01.2017;0;535059,00;9;1;1486209
21.01.2017;1;522050,80;9;1;1486209
21.01.2017;2;516630,80;9;1;1486209
21.01.2017;3;523228,20;9;1;1486209
21.01.2017;4;549908,60;9;1;1486209
21.01.2017;5;598359,20;9;1;1486209
21.01.2017;6;665249,40;9;1;1486209
21.01.2017;7;718778,20;9;1;1486209
21.01.2017;8;763558,20;9;1;1486209
21.01.2017;9;782200,60;9;1;1486209
21.01.2017;10;777750,00;9;1;1486209
21.01.2017;11;769210,60;9;1;1486209
